,amount,categoryName,currCost,productName,salePrice,serialNum,unit
1450,0.00,副食,0.0,王致和老北京甜甜面酱125g,2.5,6907592001832,袋
1451,0.00,副食,0.0,王致和老北京干黄酱230g,4.0,6907592001856,袋
1452,0.00,副食,0.0,王致和红豆沙馅350g,5.8,6907592005076,袋
1453,0.00,副食,0.0,银河粉丝150g,6.8,6906225011507,袋
1454,0.00,副食,0.0,金樱花沙丁鱼184g,9.4,6945640200073,盒
1455,0.00,副食,0.0,金樱花香辣红烧鱼184g,8.5,6945640200097,盒
1456,0.00,副食,0.0,金樱花金装凤尾鱼184g,10.5,6945640200110,盒
1457,0.00,副食,0.0,金樱花红烧豆豉带鱼184g,7.8,6945640200134,盒
1458,0.00,副食,0.0,维他疏紫菜蛋汤80g,21.0,6944318203002,盒
1459,0.00,副食,0.0,维他疏蔬菜蛋汤80g,21.0,6944318203019,盒
1460,0.00,副食,0.0,维他疏酸辣汤80g,21.0,6944318203033,盒
1461,0.00,副食,0.0,家乐鸡茸玉米羹38g,4.5,6913102210113,袋
1462,0.00,副食,0.0,家乐海鲜汤32g,4.5,6913102210311,袋
1463,0.00,副食,0.0,家乐酸辣汤42g,4.5,6913102210410,袋
1464,0.00,副食,0.0,家乐黑椒酸辣汤36g,5.0,6913102210427,袋
1465,0.00,副食,0.0,家乐火腿玉米羹39g,4.5,6913102210519,袋
1466,0.00,副食,0.0,家乐香菇鸡茸汤41g,4.5,6913102210618,袋
1467,0.00,副食,0.0,家乐西湖牛肉羹37g,4.5,6913102210816,袋
1468,0.00,副食,0.0,人人佳寿司紫菜24g,9.0,6930521307033,袋
1469,0.00,副食,0.0,丘比香橙果酱170g,8.0,6910160312582,瓶
1470,0.00,副食,0.0,丘比菠萝果酱170g,8.0,6910160312667,瓶
1471,0.00,副食,0.0,丘比杏子果酱170g,8.0,6910160312780,瓶
1472,0.00,副食,0.0,丘比芝麻沙拉汁200g,17.5,6910160312889,瓶
1473,0.00,副食,0.0,王致和紫晶多彩蜜豆350g,7.9,6924134326000,袋
1474,0.00,副食,0.0,人人佳紫菜汤72g.,4.5,6930521334565,袋
1475,0.00,副食,0.0,人人佳紫菜汤72g,4.5,6930521355676,袋
1476,0.00,副食,0.0,谷午玉米淀粉358g,3.4,6970055450010,袋
1477,0.00,副食,0.0,谷午红薯淀粉358g,5.2,6970055450027,袋
1478,0.00,副食,0.0,谷午马铃薯淀粉358g,4.6,6970055450034,袋
1479,0.00,副食,0.0,谷午豌豆淀粉358g,4.6,6970055450058,袋
1480,0.00,副食,0.0,王致和多彩蜜豆500g,13.8,6925436710559,袋
1481,0.00,副食,0.0,台湾风味紫菜50g,10.5,6936318900760,袋
1482,0.00,蛋糕,0.0,乳酪月饼50g,9.9,6916001000458,袋
1483,0.00,蛋糕,0.0,老伍仁月饼80g,9.9,6916001000526,袋
1484,0.00,蛋糕,0.0,广式蛋黄伍仁月饼75g,9.9,6916001000540,袋
1485,0.00,蛋糕,0.0,无蔗糖椒盐板栗月饼75g,9.5,6916001000595,袋
1486,0.00,蛋糕,0.0,肠仔QQ包,15.5,1008862021070001,袋
1487,13.00,蛋糕,11.0,泡芙,14.0,1008862021070005,盒
1488,0.00,蛋糕,0.0,优美滋200g,14.0,1008862021070007,袋
1489,18.00,蛋糕,13.0,肉松手撕300g,16.5,1008862021070008,袋
1490,0.00,蛋糕,0.0,手工吐司350g,17.5,1008862021070011,袋
1491,7.00,蛋糕,9.8,司康饼干100g,14.0,1008862021070012,盒
1492,0.00,蛋糕,0.0,酸奶仔仔100g,10.0,1008862021070014,袋
1493,0.00,蛋糕,0.0,咖喱面包100g,9.0,1008862021070015,袋
1494,9.00,蛋糕,12.5,厚切三明治160g,16.8,1008862021070018,盒
1495,0.00,蛋糕,0.0,杂粮餐包5个装,13.0,1008862021070021,袋
1496,0.00,蛋糕,0.0,黄金牛角100g,10.0,1008861919350001,袋
1497,0.00,蛋糕,0.0,手撕包280g,15.0,1008861919350018,袋
1498,0.00,蛋糕,0.0,养生红枣250g,18.0,1008861919350032,袋
1499,0.00,蛋糕,0.0,黑米乳酪250g,18.0,1008861919350049,袋
1500,18.00,蛋糕,13.5,全麦吐司350g,16.0,1008861919350056,袋
1501,0.00,蛋糕,0.0,北海道汤种吐司350g,22.0,1008861919350063,袋
1502,0.00,蛋糕,0.0,杏仁饼干150g,20.0,1008861919350070,袋
1503,5.00,蛋糕,15.0,蔓越莓饼干150g,18.0,1008861919350087,袋
1504,0.00,蛋糕,0.0,抹茶红豆150g,18.0,1008861919350094,袋
1505,0.00,蛋糕,0.0,肉松包80g,10.0,1008861919350100,袋
1506,0.00,蛋糕,0.0,潘娜托尼330g,58.0,1008861919350117,袋
1507,0.00,蛋糕,0.0,意大利吐司220g,18.0,1008861919350131,袋
1508,0.00,蛋糕,0.0,香蒜软法250g,16.0,1008861919350148,袋
1509,0.00,蛋糕,0.0,养生枸杞250g1,19.0,1008869191350153,袋
1510,0.00,蛋糕,0.0,南瓜乳酪250g,18.0,1008861919350155,袋
1511,0.00,蛋糕,0.0,金砖280g,15.0,1008861919350162,袋
1512,0.00,蛋糕,0.0,水滴酥,17.8,1008861919350186,盒
1513,0.00,蛋糕,0.0,黄金乳酪饼干,17.8,1008861919350193,袋
1514,0.00,蛋糕,0.0,黑眼豆豆（4个）,15.9,1008861919350216,袋
1515,0.00,蛋糕,0.0,酒酿蔓越莓,17.8,1008861919350230,袋
1516,3.00,蛋糕,15.0,花生酥,17.8,1008861919350261,盒
1517,0.00,蛋糕,0.0,太妃糖牛奶土司450g,21.8,1008861919350308,袋
1518,19.00,蛋糕,15.0,超绵白吐司无蛋350g,17.8,1008861919350322,袋
1519,0.00,蛋糕,0.0,黑芝麻营养土司无糖350g,19.9,1008861919350346,袋
1520,0.00,蛋糕,0.0,花生营养吐司450g,19.9,1008861919350353,袋
1521,8.00,蛋糕,16.9,南国椰蓉450g,19.9,1008861919350360,袋
1522,3.00,蛋糕,15.0,原味曲奇120g,17.8,1008861919350377,袋
1523,1.00,蛋糕,15.0,黑钻110g,17.8,1008861919350384,袋
1524,0.00,蛋糕,0.0,小石头110g,17.8,1008861919350407,袋
1525,0.00,蛋糕,0.0,黑芝麻憨豆130g,17.8,1008861919350414,袋
1526,0.00,蛋糕,0.0,欧风私房三明治200g,15.7,1008861919350421,袋
1527,16.00,蛋糕,10.0,金枪鱼三明治110g,12.0,1008861919350438,袋
1528,8.00,蛋糕,12.5,白汉堡200g,14.9,1008861919350452,袋
1529,16.00,蛋糕,10.0,法式熏鸡三明治110g,12.0,1008861919350469,袋
1530,0.00,蛋糕,0.0,大阪烧120g,11.5,1008861919350600,袋
1531,0.00,蛋糕,0.0,蝴蝶酥150g,17.3,1008861919350610,盒
1532,5.00,蛋糕,13.5,日式冷切饼干120g,16.3,1008861919350613,袋
1533,7.00,蛋糕,12.0,寿司卷150g,14.7,1008861919350614,袋
1534,0.00,蛋糕,0.0,意大利二烘150g,17.3,1008861919350615,袋
1535,15.00,蛋糕,12.0,肉松小贝140g,14.7,1008861919350616,袋
1536,0.00,蛋糕,0.0,芒果慕斯3磅,228.0,1008861919350803,磅
1537,0.00,蛋糕,0.0,水果奶油6英寸,108.0,1008861919350858,英寸
1538,0.00,蛋糕,0.0,水果奶油8英寸,158.0,1008861919350865,英寸
1539,0.00,蛋糕,0.0,水果奶油10英寸,209.0,1008861919350872,英寸
1540,0.00,蛋糕,0.0,芒果慕斯1.5磅,128.0,1008861919350902,磅
1541,0.00,蛋糕,0.0,芒果慕斯2磅,168.0,1008861919350919,磅
1542,0.00,蛋糕,0.0,老月饼80g,9.6,1008861919350933,盒
1543,0.00,蛋糕,0.0,老月饼礼盒,98.0,1008861919350940,盒
1544,0.00,蛋糕,0.0,健康红豆月饼,8.6,1008861919350957,包
1545,0.00,蛋糕,0.0,广式五仁月饼,9.6,1008861919350964,包
1546,0.00,蛋糕,0.0,蛋黄莲蓉月饼,9.6,1008861919350988,包
1547,0.00,蛋糕,0.0,椒盐香酥老月饼80g,9.6,1008861919350995,盒
1548,0.00,蛋糕,0.0,圣诞姜饼屋750g,105.0,1008861919351107,盒
1549,0.00,蛋糕,0.0,蔓越莓乳酪1.5磅,208.0,1008861919351114,磅
1550,0.00,蛋糕,0.0,蔓越莓乳酪2磅,258.0,1008861919351121,磅
1551,0.00,蛋糕,0.0,黑森林1.5磅,188.0,1008861919351145,磅
1552,0.00,蛋糕,0.0,黑森林2磅,228.0,1008861919351152,磅
1553,0.00,蛋糕,0.0,宇治抹茶1.5磅,128.0,1008861919351183,磅
1554,0.00,蛋糕,0.0,宇治抹茶2磅,168.0,1008861919351190,磅
1555,0.00,蛋糕,0.0,伴手礼盒330g,69.0,1008861919351213,盒
1556,0.00,蛋糕,0.0,拿破仑2磅,218.0,1008861919351237,磅
1557,0.00,蛋糕,0.0,拿破仑3磅,298.0,1008861919351244,磅
1558,0.00,蛋糕,0.0,樱桃覆盆子180g,26.0,1008861919351305,袋
1559,10.00,蛋糕,20.5,黑森林180g,26.0,1008861919351329,袋
1560,0.00,蛋糕,0.0,鲜奶草莓200g,24.0,1008861919351343,袋
1561,8.00,蛋糕,25.0,榴莲千层200g,32.0,1008861919351350,袋
1562,0.00,蛋糕,0.0,核桃派200g,32.0,1008861919351367,袋
1563,0.00,蛋糕,0.0,英式核桃马芬90g,9.8,1008861919352005,袋
1564,0.00,蛋糕,0.0,芝麻松松90g,9.8,1008861919352012,袋
1565,0.00,蛋糕,0.0,南瓜紫薯卷130g,9.8,1008861919352043,袋
1566,0.00,蛋糕,0.0,黄金优格190g,15.0,1008861919352067,袋
1567,0.00,蛋糕,0.0,栗香红豆140g,15.0,1008861919352074,袋
1568,11.00,蛋糕,12.0,椰香芒果卷200g,18.0,1008861919352081,盒
1569,9.00,蛋糕,13.8,美式燕麦核桃90g,18.0,1008861919352104,袋
1570,16.00,蛋糕,12.5,牛奶喜多块200g,16.0,1008861919352135,袋
1571,24.00,蛋糕,11.5,南瓜牛角180g,14.5,1008861919352159,袋
1572,0.00,蛋糕,0.0,茶香红豆卷130g,9.8,1008861919352166,袋
1573,0.00,蛋糕,0.0,星钻蓝莓250g,15.8,1008861919353002,袋
1574,0.00,蛋糕,0.0,红糖坚果葡萄250g,15.0,1008861919353026,袋
1575,0.00,蛋糕,0.0,椰子乳酪100g,9.0,1008861919353033,袋
1576,7.00,蛋糕,11.6,奶香片120g,13.8,1008861919353057,袋
1577,14.00,蛋糕,16.5,日式低糖红豆土司450g,19.9,1008861919353064,袋
1578,0.00,蛋糕,0.0,地瓜红豆250g,15.8,1008861919353101,袋
1579,0.00,蛋糕,0.0,椰蓉水果条100g,7.8,1008861919353200,袋
1580,0.00,蛋糕,0.0,皇家丹麦土司220g,15.8,1008861919353217,袋
1581,0.00,蛋糕,0.0,焦糖布丁140g,12.0,1008861919353224,袋
1582,9.00,蛋糕,19.5,提拉米苏230g,24.0,1008861919353231,袋
1583,4.00,蛋糕,13.9,草莓盛宴190g,16.8,1008861919353248,袋
1584,0.00,蛋糕,0.0,阳光莓语180g,22.0,1008861919353255,袋
1585,0.00,蛋糕,0.0,谷物巧克力130g,16.8,1008861919353262,袋
1586,0.00,蛋糕,0.0,日式大花豆90g,15.0,1008861919353309,袋
1587,0.00,蛋糕,0.0,鸡排堡115g,11.5,1008861919353316,袋
1588,12.00,蛋糕,8.0,肉松沙拉90g,9.8,1008861919353323,袋
1589,0.00,蛋糕,0.0,黑芝麻三明治160g,14.5,1008861919353330,袋
1590,3.00,蛋糕,14.0,椰子球110g,16.8,1008861919353347,袋
1591,0.00,蛋糕,0.0,雪球110g,16.0,1008861919353354,袋
1592,13.00,蛋糕,14.0,早安日光220g,16.8,1008861919353361,袋
1593,0.00,蛋糕,0.0,挂耳咖啡5包入,59.0,1008861919353378,袋
1594,0.00,蛋糕,0.0,挂耳咖啡10包入,98.0,1008861919353385,袋
1595,0.00,蛋糕,0.0,牛奶雪丽滋110g,9.0,1008861919353392,袋
1596,0.00,蛋糕,0.0,绿豆糕单装30g,4.5,1008861919353408,盒
1597,0.00,蛋糕,0.0,毛毛虫80g,2.99,1008861919353514,袋
1598,0.00,蛋糕,0.0,八粒礼盒绿豆糕240g,38.0,1008861919353415,盒
1599,0.00,蛋糕,0.0,丹麦椒琅95g,8.0,1008861919353422,袋
1600,0.00,蛋糕,0.0,香辣维也纳肠面包110g,9.5,1008861919353439,袋
1601,0.00,蛋糕,0.0,匈牙利培根110g,8.0,1008861919353446,袋
1602,0.00,蛋糕,0.0,丹麦菠萝90g,7.0,1008861919353453,袋
1603,0.00,蛋糕,0.0,枫糖可颂60g,7.0,1008861919353460,袋
1604,0.00,蛋糕,0.0,多乐鲜奶绿豆110g,9.5,1008861919353477,袋
1605,0.00,蛋糕,0.0,核桃多多90g,8.0,1008861919353484,袋
1606,0.00,蛋糕,0.0,梅赛德斯100g,7.5,1008861919353491,袋
1607,0.00,蛋糕,0.0,红豆面包70g,1.99,1008861919353521,袋
1608,0.00,蛋糕,0.0,蓝莓牛奶玛兹110g,9.0,1008861919353538,袋
1609,0.00,蛋糕,0.0,广式金腿伍仁月饼80g,12.8,1008861919353545,袋
1610,0.00,蛋糕,0.0,广式蛋黄白莲蓉月饼80g,11.8,1008861919353552,袋
1611,0.00,蛋糕,0.0,酥皮黑芝麻核桃月饼80g,9.8,1008861919353569,袋
1612,0.00,蛋糕,0.0,酥皮蛋黄绿豆月饼.80g,9.8,1008861919353576,袋
1613,0.00,蛋糕,0.0,酥皮榴莲月饼.80g,11.8,1008861919353583,袋
1614,0.00,蛋糕,0.0,八粒装月饼礼盒640g,148.0,1008861919353590,盒
1615,0.00,蛋糕,0.0,4寸轻乳酪,22.0,1008861919360023,盒
1616,0.00,蛋糕,0.0,黑钻吐司180g,16.0,1008861919360024,袋
1617,0.00,蛋糕,0.0,咧巴220g,15.0,1008861919360025,袋
1618,0.00,蛋糕,0.0,菠萝包80g,6.5,1008861919360030,袋
1619,0.00,蛋糕,0.0,爱文芒果210g,15.0,1008861919361321,袋
1620,0.00,蛋糕,0.0,丹麦长笛140g,11.5,1008861919364142,袋
1621,0.00,蛋糕,0.0,覆盆莓200g,15.0,1008861919365313,袋
1622,0.00,蛋糕,0.0,芝心150g,10.0,1008861919366322,袋
1623,0.00,蛋糕,0.0,提拉米苏面包220g,16.0,1008861919370111,袋
1624,0.00,蛋糕,0.0,鸢尾柠檬160g,11.8,1008861919370112,袋
1625,0.00,蛋糕,0.0,维C火龙果160g,16.8,1008861919370113,袋
1626,0.00,蛋糕,0.0,Q弹紫薯230g,16.8,1008861919370114,袋
1627,0.00,蛋糕,0.0,红莓杂粮230g,16.8,1008861919370115,袋
1628,0.00,蛋糕,0.0,牛奶香蕉遇上冰110g,12.8,1008861919370116,袋
1629,0.00,蛋糕,0.0,伯爵豆豆210g,12.8,1008861919370117,袋
1630,0.00,蛋糕,0.0,榴莲COCO210g,17.8,1008861919370118,袋
1631,0.00,蛋糕,0.0,榴莲酥150g,18.8,1008861919370119,袋
1632,13.00,蛋糕,12.5,阳光提子餐包5个装,16.5,1008861919370120,袋
1633,0.00,蛋糕,0.0,焦糖熔岩吐司320g,18.0,1008861919370121,袋
1634,0.00,蛋糕,0.0,5粒装蛋黄酥350g,69.0,1008861919370122,袋
1635,0.00,蛋糕,0.0,雪花饼125g,18.0,1008861919370123,袋
1636,0.00,蛋糕,0.0,杂果魔方300g,18.0,1008861919370124,袋
1637,0.00,蛋糕,0.0,芝麻咸酥60g,5.5,1008861919370125,袋
1638,0.00,蛋糕,0.0,椒盐苏子酥60g,5.5,1008861919370126,袋
1639,0.00,蛋糕,0.0,沙拉提子面包100g,3.8,6924877500064,盒
1640,0.00,蛋糕,0.0,毛毛虫面包140g,5.0,6924877501382,盒
1641,0.00,蛋糕,0.0,蜂蜜蛋糕400g,15.8,6924877501610,盒
1642,0.00,蛋糕,0.0,香蕉排面包150g,5.0,6924877502228,盒
1643,2.00,蛋糕,12.3,黄油布利330g,16.0,6924877502488,盒
1644,0.00,蛋糕,0.0,杂粮吐司200g,6.5,6924877502808,盒
1645,0.00,蛋糕,0.0,手工南糖260g,14.8,6924877503249,盒
1646,0.00,蛋糕,0.0,小木根160g,8.0,6924877504161,盒
1647,0.00,蛋糕,0.0,菊花酥330g,13.8,6924877504628,盒
1648,0.00,蛋糕,0.0,花生手撕面包160g,5.0,6924877504659,盒
1649,0.00,蛋糕,0.0,港式排包100g,3.8,6924877505038,盒
1650,3.00,蛋糕,7.5,醇臻全麦面包400g,9.5,6924877506202,盒
1651,0.00,蛋糕,0.0,老婆饼120g,4.0,6924877506226,盒
1652,0.00,蛋糕,0.0,红豆吐司260g,9.8,6924877506257,盒
1653,0.00,蛋糕,0.0,老陕白皮八宝伍仁300g,15.8,6924877507964,盒
1654,0.00,蛋糕,0.0,提子酥250g,9.9,6924877507971,盒
1655,0.00,蛋糕,0.0,海盐芝麻小酥180g,14.8,6924877508015,盒
1656,0.00,蛋糕,0.0,宫廷桃酥250g,12.8,6924877508053,盒
1657,0.00,蛋糕,0.0,牛奶曲奇220g,13.8,6924877508060,盒
1658,0.00,蛋糕,0.0,红豆酥320g,13.8,6924877508077,盒
1659,0.00,蛋糕,0.0,糖醇芝麻椒盐240g,9.9,6924877508220,盒
1660,0.00,蛋糕,0.0,糖醇椰果170g,14.8,6924877508237,盒
1661,0.00,蛋糕,0.0,糖醇紫苏245g,13.8,6924877508244,盒
1662,0.00,蛋糕,0.0,元祖麻薯芒果70g,15.0,6937419928400,盒
1663,0.00,蛋糕,0.0,元祖麻薯草莓70g,15.0,6937419928417,盒
1664,0.00,蛋糕,0.0,元祖雪龙粽880g,238.0,6937419930755,盒
1665,0.00,蛋糕,0.0,元祖雪冰粽840g,238.0,6937419930779,盒
1666,0.00,蛋糕,0.0,元祖凤梨酥135g,30.0,6937419946190,盒
1667,0.00,蛋糕,0.0,元祖绿豆糕100g,28.0,6937419948408,盒
1668,0.00,蛋糕,0.0,元祖麻薯奥巧70g,15.0,6937419950784,盒
1669,0.00,蛋糕,0.0,元祖乌龙茶糕100g,32.0,6937419952139,盒
1670,0.00,蛋糕,0.0,元祖芝士蔓越莓糕100g,32.0,6937419952504,盒
1671,0.00,蛋糕,0.0,元祖龙粽三宝1215g,278.0,6937419952665,盒
1672,0.00,饮料,0.0,恒大冰泉500ml,2.5,6943052100110,瓶
1673,0.00,饮料,0.0,加多宝24装,93.6,4891599331288,箱
1674,0.00,饮料,0.0,加多宝12装礼盒,46.8,4891599332223,箱
1675,0.00,饮料,0.0,加多宝310ml,3.9,4891599338393,罐
1676,0.00,饮料,0.0,王老吉12装,46.8,6956367338840,箱
1677,0.00,饮料,0.0,可口可乐1.25L,6.3,6928804011203,瓶
1678,0.00,饮料,0.0,雪碧1.25L,6.3,6928804010367,瓶
1679,0.00,饮料,0.0,百岁山矿泉水570ml,3.0,6922255451427,瓶
1680,0.00,饮料,0.0,农夫山泉尖叫运动水550ml,4.5,6921168504022,瓶
1681,0.00,饮料,0.0,椰汁饮料600ml,28.0,6948127793006,瓶
1682,0.00,饮料,0.0,娃哈哈纯净水596ml,2.0,6902083881405,瓶
1683,0.00,饮料,0.0,娃哈哈营养快线原味,4.5,6902083886455,瓶
1684,0.00,饮料,0.0,红牛维生素功能饮料箱装,140.0,6920202888869,箱
1685,0.00,饮料,0.0,红牛维生素功能饮料250ml,6.5,6920202888883,瓶
1686,0.00,饮料,0.0,娃哈哈营养快线椰子味500ml,4.5,6902083893842,瓶
1687,0.00,饮料,0.0,康师傅水蜜桃450ml,3.0,6944839905102,瓶
1688,0.00,饮料,0.0,康师傅水晶葡萄600ml,3.0,6944839908189,瓶
1689,0.00,饮料,0.0,康师傅鲜果橙600ml,3.0,6944839912094,瓶
1690,0.00,饮料,0.0,康师傅冰糖雪梨1L,4.0,6944839989379,瓶
1691,0.00,饮料,0.0,康师傅红茶1L,4.0,6944839996360,瓶
1692,0.00,饮料,0.0,康师傅茉莉青茶550ml,3.0,6944839998432,瓶
1693,0.00,食用油,0.0,贝蒂斯橄榄油礼盒750ml*2,295.0,8412253900105,盒
1694,0.00,饮料,0.0,氧之泉高氧水,25.0,6953139100018,瓶
1695,0.00,蛋糕,0.0,三丰奶油方包500g,8.5,6931940600057,袋
1696,0.00,蛋糕,0.0,三丰水晶饼370g,13.5,6931940600477,盒
1697,0.00,蛋糕,0.0,三丰迎春糕260g,10.5,6931940601719,盒
1698,0.00,蛋糕,0.0,三丰椒盐核桃酥350g,17.0,6931940601757,袋
1699,0.00,蛋糕,0.0,三丰传统绿豆糕450g,17.8,6931940601825,盒
1700,0.00,蛋糕,0.0,三丰麻花、蛋巧26g,10.5,6931940601993,盒
1701,0.00,蛋糕,0.0,三丰花生酥350g,17.0,6931940602020,袋
1702,0.00,蛋糕,0.0,三丰蜂蜜蛋糕400g,11.5,6931940602051,袋
1703,0.00,蛋糕,0.0,三丰奶油硬质面包150g,3.5,6931940602365,袋
1704,0.00,蛋糕,0.0,三丰老婆饼240g,9.8,6931940602815,盒
1705,0.00,蛋糕,0.0,三丰传统酥饼240g,9.8,6931940602822,盒
1706,0.00,蛋糕,0.0,三丰嘟嘟龙面包90g,2.8,6931940602976,袋
1707,0.00,蛋糕,0.0,三丰沙拉红豆切片75g,1.9,6931940603072,袋
1708,0.00,蛋糕,0.0,三丰果仁酥150g,8.8,6931940603119,盒
1709,0.00,蛋糕,0.0,三丰无糖酥170g,8.8,6931940603249,盒
1710,0.00,蛋糕,0.0,三丰蛋黄白莲月饼100g,13.8,6931940603379,包
1711,0.00,蛋糕,0.0,三丰金牌伍仁月饼50g,4.8,6931940603393,包
1712,0.00,蛋糕,0.0,三丰无糖红豆沙、南瓜月饼50g,4.8,6931940603416,包
1713,0.00,蛋糕,0.0,三丰黑米100g,4.5,6931940603478,袋
1714,0.00,蛋糕,0.0,三丰乳酸菌面包100g,4.5,6931940603485,袋
1715,0.00,蛋糕,0.0,三丰手撕面包150g,5.0,6931940603546,盒
1716,0.00,蛋糕,0.0,三丰全麦营养切片面包260g,5.8,6931940603560,袋
1717,0.00,蛋糕,0.0,三丰 无蔗糖切片面包260g,5.8,6931940603577,袋
1718,0.00,蛋糕,0.0,三丰回味老蛋糕90g,4.5,6931940603683,袋
1719,0.00,蛋糕,0.0,三丰沙拉肉松堡120g,4.5,6931940603775,袋
1720,0.00,蛋糕,0.0,三丰巧克力蛋糕115g,6.0,6931940603782,盒
1721,0.00,蛋糕,0.0,三丰伍仁酥400g,18.0,6931940603799,袋
1722,0.00,蛋糕,0.0,三丰老婆饼400g,18.0,6931940603805,袋
1723,0.00,蛋糕,0.0,三丰黄金肉松90g,4.0,6931940603829,盒
1724,0.00,蛋糕,0.0,三丰五粒配装粽500g,17.9,6931940604000,袋
1725,0.00,蛋糕,0.0,三丰单粒粽子120g,2.5,6931940604024,袋
1726,0.00,蛋糕,0.0,三丰祥月650g,79.0,6931940604048,盒
1727,0.00,蛋糕,0.0,三丰传统月饼400g,17.9,6931940604086,袋
1728,0.00,蛋糕,0.0,三丰两粒装粽子200g,4.9,6931940604376,袋
1729,0.00,鸡蛋,0.0,30枚褐壳礼盒装鸡蛋,48.9,6933276200017,盒
1730,0.00,鸡蛋,0.0,10枚B2盒装褐壳鸡蛋,9.8,6933276200031,盒
1731,0.00,鸡蛋,0.0,10枚B2盒装白壳鸡蛋,10.8,6933276208013,盒
1732,0.00,鸡蛋,0.0,15枚B2盒装白壳鸡蛋,17.9,6933276208037,盒
1733,0.00,鸡蛋,0.0,30枚白壳礼盒装鸡蛋,49.9,6933276208051,盒
1734,0.00,鸡蛋,0.0,15枚B2盒装褐壳鸡蛋,16.9,6933276209034,盒
1735,32.00,鸡蛋,22.8,20枚B2盒装白壳鸡蛋,27.0,6933276212058,盒
1736,-3.00,鸡蛋,21.0,20枚B2盒装褐壳鸡蛋,25.0,6933276212119,盒
1737,0.00,鸡蛋,0.0,神珠田园咸鸭蛋8枚装,21.8,6941175400254,盒
1738,0.00,鸡蛋,0.0,神珠田园鹌鹑蛋24枚装,14.8,6941175400377,盒
1739,0.00,鸡蛋,0.0,神珠田园鸭皮蛋12枚,24.8,6941175400384,盒
1740,0.00,鸡蛋,0.0,神珠田园皮蛋9枚装,19.9,6941175400469,盒
1741,0.00,鸡蛋,0.0,春蕾褐壳散装鸡蛋,25.5,6006,盘
1742,0.00,鸡蛋,0.0,春蕾白壳散装鸡蛋,26.3,6007,提
1743,0.00,净蔬菜,0.0,128奶油草莓礼盒,128.0,000128,盒
1744,0.00,净蔬菜,0.0,158精品礼盒,158.0,000158,盒
1745,0.00,净蔬菜,0.0,188净菜礼盒（20种）,188.0,000188,盒
1746,0.00,净蔬菜,0.0,198尚品礼盒,198.0,100198,盒
1747,0.00,大米,0.0,北大荒绿野珍珠米5kg,53.0,6942632000055,袋
1748,0.00,大米,0.0,北大荒绿野长粒香5kg,59.0,6942632000529,袋
1749,0.00,大米,0.0,北大荒绿野稻花香5kg,69.0,6942632000741,袋
1750,0.00,大米,0.0,北大荒珍珠米5kg,53.0,6942632003032,袋
1751,0.00,大米,0.0,北大荒长粒香5kg,59.0,6942632003049,袋
1752,0.00,大米,0.0,北大荒稻花香5kg,69.0,6942632003056,袋
1753,0.00,大米,0.0,五朵梅谷物伴侣50g,19.9,6953831211067,盒
1754,0.00,大米,0.0,鲁花泰国茉莉香米5kg,145.0,8858431902330,袋
1755,0.00,大米,0.0,五朵梅蟹田米2.5kg,42.0,6958193912010,袋
1756,0.00,大米,0.0,五朵梅贡米5kg,49.9,6958193912058,袋
1757,0.00,大米,0.0,五朵梅金品贡米5kg,55.0,6958193912300,袋
1758,0.00,面粉,0.0,五朵梅饺子粉1kg,13.0,6953831219117,袋
1759,0.00,面粉,0.0,五朵梅全麦面包粉700g,15.0,6953831219643,袋
1760,0.00,面粉,0.0,喜福田自磨面粉5kg,31.0,6971550360170,袋
1761,0.00,面粉,0.0,西瑞星级粉10kg,59.0,6926626900132,袋
1762,0.00,鸡蛋,0.0,正大网兜15枚,15.0,6012,袋
1763,83.00,鸡蛋,16.0,正大15枚玉米黄营养蛋,19.5,6954113701504,盒
1764,0.00,副食,0.0,果子町蔬菜脆片208g,10.9,4894251002168,袋
1765,0.00,副食,0.0,果子町芝士脆片208g,10.9,4894251002175,袋
1766,0.00,副食,0.0,HAMU燕麦花生五谷棒180g,10.5,4894375002389,袋
1767,0.00,副食,0.0,hamu燕麦海苔五谷棒180g,10.5,4894375002402,袋
1768,0.00,副食,0.0,果子町奶盐苏打饼干480g,11.9,4894375004390,袋
1769,0.00,副食,0.0,果子町香葱苏打饼干480g,11.9,4894375004406,袋
1770,0.00,副食,0.0,果子町台式肉松饼100g,5.2,4894375005007,袋
1771,0.00,副食,0.0,果子町牛奶煎饼150g,13.5,4894375009524,袋
1772,0.00,副食,0.0,果子町原味煎饼150g,13.5,4894375009531,袋
1773,0.00,副食,0.0,果子町焦糖煎饼150g,13.5,4894375009548,袋
1774,0.00,副食,0.0,果子町芝麻煎饼150g,13.5,4894375009555,袋
1775,0.00,副食,0.0,aji蓝莓夹心饼135g,4.5,4713507011764,袋
1776,0.00,副食,0.0,aji花生夹心饼135g,4.5,4713507011771,袋
1777,0.00,副食,0.0,aji甜橙夹心饼135g,4.5,4713507011818,袋
1778,0.00,副食,0.0,aji蓝莓夹心饼270g,7.9,4713507011870,袋
1779,0.00,副食,0.0,aji花生夹心饼270g,7.9,4713507011887,袋
1780,0.00,副食,0.0,aji甜橙夹心饼270g,7.9,4713507011900,袋
1781,0.00,副食,0.0,WOOgie牌综合水果味糖果200g,16.8,9002859055553,盒
1782,0.00,副食,0.0,WOOgie牌野莓味糖果200g,16.8,9002859055614,盒
