,categoryName,cost,currPrice,productId,productName,serialNum,supplierName,unit
36,乳制品酸奶,9.8,11.0,601755,银桥冰爽酸牛奶(天然味)100g*8,6904007601755,西安银桥乳业（集团）有限公司临潼分公司,排
37,乳制品酸奶,2.8,3.5,604992,银桥益生菌发酵乳200g,6904007604992,西安银桥乳业（集团）有限公司临潼分公司,杯
38,乳制品酸奶,2.9,3.6,605746,银桥原点牧场新鲜杯酸牛奶180g,6904007605746,西安银桥乳业（集团）有限公司临潼分公司,杯
39,乳制品酸奶,3.2,4.2,606354,银桥优养原味乳酸菌饮品340g,6904007606354,西安银桥乳业（集团）有限公司临潼分公司,瓶
40,乳制品酸奶,2.5,4.0,607573,原点牧场无添加（百香果+燕麦）160g,6904007607573,西安银桥乳业（集团）有限公司临潼分公司,杯
41,乳制品酸奶,3.5,4.0,607580,原点牧场无添加（树莓+蔓越莓）160g,6904007607580,西安银桥乳业（集团）有限公司临潼分公司,杯
42,乳制品酸奶,11.0,13.8,608792,银桥益舒益生菌酸牛奶90g*8,6904007608792,西安银桥乳业（集团）有限公司临潼分公司,排
43,乳制品酸奶,5.5,6.8,609737,银桥益生菌猕猴桃燕麦280ml,6904007609737,西安银桥乳业（集团）有限公司临潼分公司,盒
44,乳制品纯奶,39.0,43.9,603445,银桥黑谷牛奶250g*12,6904007603445,西安银桥乳业（集团）有限公司临潼分公司,提
45,乳制品纯奶,60.0,68.0,607030,利乐峰银桥阳光冠+生榨核桃牛奶250g*12,6904007607030,西安银桥乳业（集团）有限公司临潼分公司,提
46,乳制品纯奶,55.0,67.0,607382.,银桥原点牧场有机奶,6904007607382,西安银桥乳业（集团）有限公司临潼分公司,提
47,乳制品纯奶,36.0,45.0,608815,银桥秦俑营养甜牛奶190g*12,6904007608815,西安银桥乳业（集团）有限公司临潼分公司,提
48,面粉,31.0,37.0,000599,小康之家5kg,6932816000599,陕西老牛面粉有限公司,袋
49,面粉,30.0,39.0,000735,老牛麦芯粉5kg,6932816000735,陕西老牛面粉有限公司,袋
50,面粉,52.0,64.0,000742,老牛麦芯粉10kg,6932816000742,陕西老牛面粉有限公司,袋
51,面粉,102.0,120.0,006195,老牛高筋粉25kg,6932816006195,陕西老牛面粉有限公司,袋
52,干货,15.0,19.5,601178.,野森林新疆灰枣400g,6928710601178,陕西野森林食品有限公司,袋
53,零食,13.0,15.5,400633,牛浪汉五香牛肉干70g,6923228400633,西安智跑商贸有限公司,袋
54,副食,7.5,10.0,376678,甘汁园冰糖300g,6928002376678,西安智跑商贸有限公司,袋
55,零食,6.3,9.9,000108,谷优玛丽亚饼干200g,8410376000108,西安菲达食品商贸有限公司,袋
56,零食,26.52,32.8,000717,获爱怡混装华夫饼干400g,4002652000717,西安菲达食品商贸有限公司,包
57,零食,26.52,32.8,000748,诺帕丽汉斯星期五曲奇饼干400g,4002652000748,西安菲达食品商贸有限公司,包
58,零食,40.0,55.0,001074,金宝白咖啡原味600g,9556555001074,西安菲达食品商贸有限公司,袋
59,零食,99.5,141.0,001352,克特多金象黑巧克力礼盒,7622400001352,西安菲达食品商贸有限公司,盒
60,零食,4.68,6.0,001566,Hamu焦糖饼干100g原味,4894375001566,西安菲达食品商贸有限公司,袋
61,零食,5.8,7.9,001597,公鸡螺丝意大利面250g,8410069001597,西安菲达食品商贸有限公司,袋
62,零食,7.8,9.9,001603,hamu焦糖饼干原味200g,4894375001603,西安菲达食品商贸有限公司,
63,零食,7.8,9.9,001610,hamu焦糖饼干黑糖200g,4894375001610,西安菲达食品商贸有限公司,
64,零食,8.8,11.5,001859,茱蒂丝花生三明治135g,9556121001859,西安菲达食品商贸有限公司,袋
65,零食,79.8,113.0,002052,瑞士三角巧克力礼盒248g,7622400002052,西安菲达食品商贸有限公司,盒
66,零食,21.0,28.9,002156,伯爵椰味饼干200g,4006529002156,西安菲达食品商贸有限公司,盒
67,零食,21.0,28.9,002170,伯爵曲奇饼干400g,4006529002170,西安菲达食品商贸有限公司,盒
68,零食,34.0,48.0,002177,圣贵兰经典黑咖啡100g,8002650002177,西安菲达食品商贸有限公司,袋
69,零食,40.0,55.0,002187,金宝白咖啡榛果600g,9556555002187,西安菲达食品商贸有限公司,袋
70,零食,11.0,16.5,002221,芬特乐橙汁1L,5290074002221,西安菲达食品商贸有限公司,瓶
71,零食,55.0,78.0,002290,克特多片装黑巧克力240g,7622200002290,西安菲达食品商贸有限公司,盒
72,零食,6.2,7.8,002632,可康芒果果冻240g,9556437002632,西安菲达食品商贸有限公司,盒
73,零食,18.8,26.6,002651,伯爵香脆薄饼干250g,4006529002651,西安菲达食品商贸有限公司,盒
74,零食,6.2,7.8,002656,可康荔枝果冻240g,9556437002656,西安菲达食品商贸有限公司,盒
75,零食,11.5,14.8,002984,可康多口味果冻480g,9556437002984,西安菲达食品商贸有限公司,盒
76,零食,23.0,29.9,003061,伯爵格拉芙饼干600g,4006529003061,西安菲达食品商贸有限公司,盒
77,零食,9.5,12.0,003884.,茱蒂丝巧克力蛋卷100g,9556121003884,西安菲达食品商贸有限公司,袋
78,零食,6.5,8.8,003974,欧琪优果吧冰棒45g,9556437003974,西安菲达食品商贸有限公司,袋
79,零食,9.5,12.0,003976,茱蒂丝草莓蛋卷100g,9556121003976,西安菲达食品商贸有限公司,袋
80,零食,40.0,54.0,006008,泽合原味白咖啡600g,9556854006008,西安菲达食品商贸有限公司,袋
81,零食,40.0,54.0,006039,泽合香浓白咖啡600g,9556854006039,西安菲达食品商贸有限公司,袋
82,零食,22.0,30.8,006753,克特多70可可黑巧克力100g,7622400006753,西安菲达食品商贸有限公司,盒
83,零食,10.0,13.5,008337,aji-酵母咸盐苏打饼简易装472.5g,4713507008337,西安菲达食品商贸有限公司,盒
84,零食,10.0,13.5,008344,aji-五谷纤麦苏打饼简易装472.5g,4713507008344,西安菲达食品商贸有限公司,盒
85,零食,10.0,13.5,008351,aji-纳豆酵素苏打饼简易装472.5g,4713507008351,西安菲达食品商贸有限公司,盒
86,零食,13.0,17.0,009220,茱蒂丝奶油脆饼100g,9556121009220,西安菲达食品商贸有限公司,袋
87,零食,12.8,19.8,009320,可意奇原味苏打饼干250g,8008620009320,西安菲达食品商贸有限公司,盒
88,零食,12.8,19.8,009337,可意奇全麦苏打饼干250g,8008620009337,西安菲达食品商贸有限公司,袋
89,零食,11.5,15.9,009392,谷优全麦高纤维饼干170g,8410376009392,西安菲达食品商贸有限公司,袋
90,零食,39.5,52.0,009688,茱蒂丝什锦饼干650g,9556121009688,西安菲达食品商贸有限公司,袋
91,零食,13.5,17.5,010013,瑞士三角牛奶巧克力100g,7614500010013,西安菲达食品商贸有限公司,盒
92,零食,13.5,17.5,010310,瑞士三角白巧克力100g,7614500010310,西安菲达食品商贸有限公司,盒
93,零食,12.0,19.0,010350,漫吉米巧克力味无糖曲奇120g,5901228010350,西安菲达食品商贸有限公司,袋
94,零食,12.0,19.0,010527,漫吉米香草味无糖曲奇120g,5901228010527,西安菲达食品商贸有限公司,袋
95,零食,13.5,17.5,010617,瑞士三角黑巧克力100g,7614500010617,西安菲达食品商贸有限公司,盒
96,零食,10.5,13.5,010756,漫吉米可可饼干200g,5901228010756,西安菲达食品商贸有限公司,袋
97,零食,11.0,14.6,010995,酵母手撕面包原味338g,4894375010995,西安菲达食品商贸有限公司,袋
98,零食,11.0,14.6,011008,酵母手撕面包蛋奶味338g,4894375011008,西安菲达食品商贸有限公司,袋
99,零食,9.0,12.0,011344,可康荔枝果冻420g,9556437011344,西安菲达食品商贸有限公司,袋
100,零食,9.0,12.0,011368,可康草莓果冻420g,9556437011368,西安菲达食品商贸有限公司,盒
101,零食,8.3,10.5,011528,果子町-苏打饼干芝麻味360g,4713507011528,西安菲达食品商贸有限公司,包
102,零食,8.3,10.5,011535,果子町-苏打饼干奶盐味360g,4713507011535,西安菲达食品商贸有限公司,包
103,零食,21.0,33.6,012753,巧美榛仁巧克力酱250g,5410291012753,西安菲达食品商贸有限公司,袋
104,零食,21.0,33.6,012760,巧美黑巧克力酱250g,5410291012760,西安菲达食品商贸有限公司,袋
105,零食,16.5,22.5,013191,谷优咸趣饼干350g,8410376013191,西安菲达食品商贸有限公司,袋
106,零食,23.0,32.2,013935,克特多真味纯可可黑巧克力100g,7622400013935,西安菲达食品商贸有限公司,盒
107,零食,6.3,9.9,017595,谷优金黄脆饼干200g,8410376017595,西安菲达食品商贸有限公司,袋
108,零食,8.3,10.5,019128,果子町-苏打饼干香葱味360g,4713507019128,西安菲达食品商贸有限公司,包
109,零食,8.3,10.5,019135,果子町-苏打饼干黑芝麻味360g,4713507019135,西安菲达食品商贸有限公司,包
110,零食,25.0,33.0,020072,茱蒂丝小熊饼干牛奶240g,9556121020072,西安菲达食品商贸有限公司,袋
111,零食,25.0,33.0,020096,茱蒂丝小熊饼干巧克力240g,9556121020096,西安菲达食品商贸有限公司,袋
112,零食,9.5,12.0,020188,茱蒂丝可可乐香草蛋卷100g,9556121020188,西安菲达食品商贸有限公司,袋
113,零食,14.5,22.0,021007,瑞特滋牛奶巧克力100g,4000417021007,西安菲达食品商贸有限公司,盒
114,零食,14.5,22.0,022004,瑞特滋葡萄干榛子巧克力100g,4000417022004,西安菲达食品商贸有限公司,盒
115,零食,14.5,18.0,022496,茱蒂丝柠檬夹心饼170g,9556121022496,西安菲达食品商贸有限公司,袋
116,零食,13.5,18.8,022530,aji榴莲流心酥220g,4894375022530,西安菲达食品商贸有限公司,袋
117,零食,13.5,18.8,022547,aji蛋黄流心酥220g,4894375022547,西安菲达食品商贸有限公司,袋
118,零食,10.0,13.5,023538,燕麦苏打饼干,4713507023538,西安菲达食品商贸有限公司,袋
119,零食,8.8,11.5,024025,茱蒂丝起士三明治135g,9556121024025,西安菲达食品商贸有限公司,袋
120,零食,14.5,18.0,026463,茱蒂丝乳酪夹心饼180g,9556121026463,西安菲达食品商贸有限公司,袋
121,零食,33.0,43.5,027149,茱蒂丝奶油苏打饼500g,9556121027149,西安菲达食品商贸有限公司,袋
122,零食,39.0,52.0,027156,茱蒂丝三明治花生酱饼干540g,9556121027156,西安菲达食品商贸有限公司,袋
123,零食,39.0,52.0,027163,茱蒂丝三明治乳酪饼干504g,9556121027163,西安菲达食品商贸有限公司,袋
124,零食,6.24,8.8,037010,张君雅鸡汁拉面110g,4710199037010,西安菲达食品商贸有限公司,袋
125,零食,12.0,16.0,039375,谷优燕麦饼干玉米265g,8410376039375,西安菲达食品商贸有限公司,袋
126,零食,13.0,17.0,044430,谷优消化饼干400g,8410376044430,西安菲达食品商贸有限公司,袋
127,零食,14.0,19.0,044768,谷优谷物饼干原味216g,8410376044768,西安菲达食品商贸有限公司,袋
128,零食,15.5,21.0,044775,谷优谷物饼干酸奶夹心220g,8410376044775,西安菲达食品商贸有限公司,袋
129,零食,18.5,28.8,049893,谷优葡萄杏子燕麦饼干365g,8410376049893,西安菲达食品商贸有限公司,袋
130,零食,18.0,25.2,051933,谷优芝士咸香饼干250g,8410376051933,西安菲达食品商贸有限公司,袋
131,零食,13.0,17.5,052893,谷优无糖曲奇150g,8410376052893,西安菲达食品商贸有限公司,袋
132,零食,8.5,12.0,058370,螺蛳粉310g,6970434058370,西安菲达食品商贸有限公司,袋
133,零食,25.2,34.0,063835,阿华田芝麻豆浆粉403g,7612100063835,西安菲达食品商贸有限公司,袋
134,零食,13.0,18.0,080244,可意奇全麦松脆饼原味250g,8008620080244,西安菲达食品商贸有限公司,盒
135,零食,13.0,18.0,080251,可意奇全麦松脆饼蔓越莓味250g,8008620080251,西安菲达食品商贸有限公司,盒
136,零食,6.24,8.8,080566,张君雅五香海苔丸子80g,4710199080566,西安菲达食品商贸有限公司,袋
137,零食,6.24,8.8,080597,张君雅酱烧虾拉面饼65g,4710199080597,西安菲达食品商贸有限公司,袋
138,零食,6.24,8.8,085509,张君雅鸡汁点心面100g,4710199085509,西安菲达食品商贸有限公司,袋
139,零食,6.24,8.8,085707,张君雅日式串烧丸子95g,4710199085707,西安菲达食品商贸有限公司,袋
140,零食,6.24,8.8,086506,张君雅巧克力甜甜圈45g,4710199086506,西安菲达食品商贸有限公司,袋
141,零食,6.24,8.8,087701,张君雅辣鸡点心面78g,4710199087701,西安菲达食品商贸有限公司,袋
142,零食,9.5,13.0,092957,EGO灌心饼干巧克力180g,029173092957,西安菲达食品商贸有限公司,袋
143,零食,9.5,13.0,092964,EGO灌心饼干草莓180g,029173092964,西安菲达食品商贸有限公司,袋
144,零食,9.5,13.0,092971,EGO灌心饼干牛奶180g,029173092971,西安菲达食品商贸有限公司,袋
145,零食,9.5,13.0,093145,EGO益果智力动物饼干100g,029173093145,西安菲达食品商贸有限公司,盒
146,零食,8.0,11.5,093329,EGO小鱼图形饼干奶酪140g,029173093329,西安菲达食品商贸有限公司,盒
147,零食,8.0,11.5,093336,EGO小鱼图形饼干烧鸡140g,029173093336,西安菲达食品商贸有限公司,盒
148,零食,8.0,11.5,093343,EGO小鱼图形饼干海苔140g,029173093343,西安菲达食品商贸有限公司,盒
149,零食,9.5,13.0,094241,EGO灌心饼干哈密瓜180g,029173094241,西安菲达食品商贸有限公司,袋
150,零食,36.0,51.0,130037,贝吉榛仁巧克力250g,5413216130037,西安菲达食品商贸有限公司,盒
151,零食,76.0,106.0,130044,贝吉榛仁巧克力500g,5413216130044,西安菲达食品商贸有限公司,盒
152,零食,6.5,9.0,145759,瑞士三角牛奶巧克力35g,76145759,西安菲达食品商贸有限公司,盒
153,零食,40.0,51.0,149669,G7袋装咖啡800g,8935024149669,西安菲达食品商贸有限公司,袋
154,零食,30.0,42.0,200445,克特多纯黑巧克力200g,5410081200445,西安菲达食品商贸有限公司,盒
155,零食,6.0,7.8,200612,番薯青年地瓜干100g,6954003200612,西安菲达食品商贸有限公司,袋
156,零食,26.0,36.5,200933,克特多纯味巧克力150g,5410081200933,西安菲达食品商贸有限公司,盒
157,零食,26.0,36.5,201008,克特多牛奶巧克力150g,5410081201008,西安菲达食品商贸有限公司,盒
158,零食,12.5,17.2,201107,番薯青年倒蒸地瓜干280g,6954003201107,西安菲达食品商贸有限公司,袋
159,零食,4.5,6.5,201299,番薯青年水晶红薯仔150g,6954003201299,西安菲达食品商贸有限公司,
160,零食,4.5,6.5,201305,番薯青年水晶紫薯仔150g,6954003201305,西安菲达食品商贸有限公司,袋
161,零食,8.0,11.6,201312,番薯青年倒蒸地瓜干150g,6954003201312,西安菲达食品商贸有限公司,袋
162,零食,26.0,36.5,201848,克特多黑巧克力150g,5410081201848,西安菲达食品商贸有限公司,盒
163,零食,55.0,78.0,206201,克特多片装牛奶巧克力240g,5410081206201,西安菲达食品商贸有限公司,盒
164,零食,11.0,17.8,220921,菲思图原味薯片160g,9556023220921,西安菲达食品商贸有限公司,盒
165,零食,11.0,17.8,220938,菲思图酸奶洋葱味薯片160g,9556023220938,西安菲达食品商贸有限公司,盒
166,零食,11.0,17.8,220945,菲思图烧烤味薯片160g,9556023220945,西安菲达食品商贸有限公司,盒
167,零食,11.0,17.8,220952,菲思图乳酪味薯片160g,9556023220952,西安菲达食品商贸有限公司,盒
168,零食,11.0,17.8,220969,菲思图香辣味薯片160g,9556023220969,西安菲达食品商贸有限公司,盒
169,零食,11.0,17.8,220976,菲思图番茄味薯片160g,9556023220976,西安菲达食品商贸有限公司,盒
170,零食,12.5,17.5,222215,杰克巧克力威化150g,9556023222215,西安菲达食品商贸有限公司,袋
171,零食,12.5,17.5,222222,杰克威化榛子150g,9556023222222,西安菲达食品商贸有限公司,袋
172,零食,12.5,17.5,222239,杰克花生威化150g,9556023222239,西安菲达食品商贸有限公司,袋
173,零食,12.5,17.5,222246,杰克威化香草150g,9556023222246,西安菲达食品商贸有限公司,袋
174,零食,12.5,17.5,222291,杰克威化牛奶150g,9556023222291,西安菲达食品商贸有限公司,袋
175,零食,12.5,17.5,222529,杰克威化提拉米苏150g,9556023222529,西安菲达食品商贸有限公司,袋
176,零食,18.0,24.0,322296,金语鳕鱼肠原味300g,9588552322296,西安菲达食品商贸有限公司,盒
177,零食,18.0,24.0,322302,金语鳕鱼肠芝士300g,9588552322302,西安菲达食品商贸有限公司,盒
178,零食,18.0,24.0,322494,金语虾肉鱼肠300g,9588552322494,西安菲达食品商贸有限公司,盒
179,零食,11.0,17.8,323723,维趣多糖花饼干225g,8032755323723,西安菲达食品商贸有限公司,袋
180,零食,11.0,17.8,323730,维趣多全麦饼干225g,8032755323730,西安菲达食品商贸有限公司,袋
181,零食,13.0,20.8,323761,维趣多燕麦饼干225g,8032755323761,西安菲达食品商贸有限公司,袋
182,零食,13.0,20.8,323778,维趣多葡萄干燕麦饼干225g,8032755323778,西安菲达食品商贸有限公司,袋
183,零食,7.5,10.9,327550,金语牛肉丸香辣90g,9588552327550,西安菲达食品商贸有限公司,袋
184,零食,7.5,10.9,327567,金语牛肉丸烧烤90g,9588552327567,西安菲达食品商贸有限公司,袋
185,零食,7.5,10.9,328298,金语海参汁捞丸香辣90g,9588552328298,西安菲达食品商贸有限公司,袋
186,零食,7.5,10.9,328304,金语海参汁捞丸烧烤90g,9588552328304,西安菲达食品商贸有限公司,袋
187,零食,7.5,10.9,328311,金语鲍汁捞丸烧烤90g,9588552328311,西安菲达食品商贸有限公司,袋
188,零食,7.5,10.9,328328,金语鲍汁捞丸香辣90g,9588552328328,西安菲达食品商贸有限公司,袋
189,零食,10.92,14.9,330641,ZEK-玉米鳕鱼肠105g,8809420330641,西安菲达食品商贸有限公司,袋
190,零食,31.2,41.0,330658,ZEK玉米鳕鱼肠300g,8809420330658,西安菲达食品商贸有限公司,盒
191,零食,39.0,51.0,330696,ZEK蜂蜜柚子茶1kg,8809420330696,西安菲达食品商贸有限公司,瓶
192,零食,27.0,35.0,330740,ZEK蜂蜜柚子茶580g,8809420330740,西安菲达食品商贸有限公司,瓶
193,零食,10.0,14.0,360028,香蕉片原味100g,4806531360028,西安菲达食品商贸有限公司,袋
194,零食,22.0,29.9,383588,黑美人松露糖果500g,4607134383588,西安菲达食品商贸有限公司,盒
195,零食,10.0,14.0,400276,虾老大鳕鱼皮黑鸭50g,4712847400276,西安菲达食品商贸有限公司,袋
196,零食,10.0,14.0,400283,虾老大鳕鱼皮咸蛋黄50g,4712847400283,西安菲达食品商贸有限公司,袋
197,零食,10.92,14.9,413540,ZEK芝士鳕鱼肠105g袋装,8804007413540,西安菲达食品商贸有限公司,袋
198,零食,31.2,41.0,413557,ZEK-芝士鳕鱼肠300g盒装,8804007413557,西安菲达食品商贸有限公司,盒
199,零食,9.5,13.5,433298,令和北海道海盐小圆饼138g,4713233433298,西安菲达食品商贸有限公司,袋
200,零食,9.5,13.5,433304,令和北海道牛乳小圆饼138g,4713233433304,西安菲达食品商贸有限公司,袋
201,零食,5.2,7.5,449037,御之味特浓牛乳大饼,4712832449037,西安菲达食品商贸有限公司,盒
202,零食,7.0,9.3,449983,牛奶棒棒饼干170g,4712832449983,西安菲达食品商贸有限公司,盒
203,零食,7.0,9.3,449990,羊奶棒棒饼干170g,4712832449990,西安菲达食品商贸有限公司,盒
204,零食,7.8,11.5,453480,杰克威化饼干巧克力100g,9556023453480,西安菲达食品商贸有限公司,袋
205,零食,7.5,9.9,480915,新馋派糕点可可味150g,8936144480915,西安菲达食品商贸有限公司,袋
206,零食,7.5,9.9,480939,新馋派糕点香蕉味150g,8936144480939,西安菲达食品商贸有限公司,袋
207,零食,7.5,9.9,480953,新馋派糕点抹茶150g,8936144480953,西安菲达食品商贸有限公司,盒
208,零食,10.5,13.5,500013,意大利天使面500g,8003477500013,西安菲达食品商贸有限公司,袋
209,零食,26.5,34.0,500033.,阿华田速溶豆浆粉420g,7612100500033,西安菲达食品商贸有限公司,袋
210,零食,10.5,13.5,500037,意大利实心细面500g,8003477500037,西安菲达食品商贸有限公司,袋
211,零食,10.5,13.5,500044,意大利细长面500g,8003477500044,西安菲达食品商贸有限公司,袋
212,零食,9.5,12.5,500501,雄鸡螺丝面500g,8003477500501,西安菲达食品商贸有限公司,袋
213,零食,105.0,136.0,500669,每日坚果750g1,6937043500669,西安菲达食品商贸有限公司,盒
214,零食,105.0,136.0,500683,每日坚果750g2,6937043500683,西安菲达食品商贸有限公司,盒
215,零食,18.72,25.0,552138,福多香兰味蛋糕432kg,9556023552138,西安菲达食品商贸有限公司,包
216,零食,16.0,22.0,556011,KONTI炼乳半球软糖500g,4600495556011,西安菲达食品商贸有限公司,盒
217,零食,7.8,11.5,564599,杰克牛奶威化饼干100g,9556023564599,西安菲达食品商贸有限公司,
218,零食,17.0,23.0,566720,阿孔特威化饼干202g,4600648566720,西安菲达食品商贸有限公司,袋
219,零食,8.5,12.0,571455,御之味起士饼干300g,4716076571455,西安菲达食品商贸有限公司,袋
220,零食,8.5,12.0,571462,御之味栗蓉饼干300g,4716076571462,西安菲达食品商贸有限公司,袋
221,零食,8.5,12.0,571479,御之味乳酸菌饼干300g,4716076571479,西安菲达食品商贸有限公司,袋
222,零食,10.5,15.0,571486,御之味燕麦饼干水果300g,4716076571486,西安菲达食品商贸有限公司,盒
223,零食,10.5,15.0,571493,御之味燕麦饼坚果300g,4716076571493,西安菲达食品商贸有限公司,盒
224,零食,10.5,15.0,571509,御之味燕麦饼干抹茶300g,4716076571509,西安菲达食品商贸有限公司,盒
225,零食,8.0,11.5,571691,日式小圆饼南乳味150g,4716076571691,西安菲达食品商贸有限公司,袋
226,零食,8.0,11.5,571707,日式小圆饼咸蛋黄150g,4716076571707,西安菲达食品商贸有限公司,袋
227,零食,8.0,11.5,571714,御之味日式黑糖饼干150g,4716076571714,西安菲达食品商贸有限公司,袋
228,零食,8.0,11.5,571738,御之味海盐饼干粗粮206g,4716076571738,西安菲达食品商贸有限公司,袋
229,零食,8.0,11.5,571745,御之味海盐饼干黄油206g,4716076571745,西安菲达食品商贸有限公司,袋
230,零食,8.0,11.5,571752,御之味海盐饼干青瓜206g,4716076571752,西安菲达食品商贸有限公司,袋
231,零食,8.0,11.5,571769,御之味海盐饼干香葱206g,4716076571769,西安菲达食品商贸有限公司,袋
232,零食,20.0,27.9,571882,拉迈尔巧克力什锦糖,4680025571882,西安菲达食品商贸有限公司,盒
233,零食,8.0,11.5,572001,御之味日式红豆饼干138g,4716076572001,西安菲达食品商贸有限公司,袋
234,零食,8.5,12.0,572155,御之味小格芙混装180g,4716076572155,西安菲达食品商贸有限公司,袋
235,零食,10.5,14.5,594209,百果山蓝莓李果200g,4718287594209,西安菲达食品商贸有限公司,袋
236,零食,10.5,14.5,594247,百果山黑糖杨梅200g,4718287594247,西安菲达食品商贸有限公司,袋
237,零食,10.5,14.5,594254,百果山西梅180g,4718287594254,西安菲达食品商贸有限公司,袋
238,零食,10.5,14.5,594308,百果山话梅皇120g,4718287594308,西安菲达食品商贸有限公司,袋
239,零食,10.5,14.5,594520,百果山盐津陈皮160g,4718287594520,西安菲达食品商贸有限公司,袋
240,零食,12.0,16.5,594551,百果山菠萝干120g,4718287594551,西安菲达食品商贸有限公司,袋
241,零食,12.0,16.5,594568,百果山芒果干120g,4718287594568,西安菲达食品商贸有限公司,袋
242,零食,10.5,13.7,600013.,百朵怡意面2号直面500g,8006222600013,西安菲达食品商贸有限公司,袋
243,零食,10.5,13.7,600037,百朵怡意面3号直面500g,8006222600037,西安菲达食品商贸有限公司,袋
