,importAmount,importPrice,postSaleAmount,postSalePrice,preSaleAmount,preSaleCost,preSalePrice,saleAmount,salePrice,serialNum
756,0,0.00,2,20.00,7,10.00,70.00,5,50.00,6957258517115
757,0,0.00,29,2871.00,52,99.00,5148.00,23,2277.00,6975471520019
758,0,0.00,119,1999.20,119,16.80,1999.20,0,0.00,6959540371092
759,0,0.00,0,0.00,4,11.00,44.00,4,44.00,6957258516460
760,0,0.00,2,22.00,5,11.00,55.00,3,33.00,4897045430383
761,0,0.00,4,36.00,6,9.00,54.00,2,18.00,4897045427802
762,0,0.00,254,6858.00,254,27.00,6858.00,0,0.00,6947773606388
763,0,0.00,227,6129.00,227,27.00,6129.00,0,0.00,6947773606395
764,0,0.00,100,4700.00,101,47.00,4747.00,1,47.00,6954808607234
765,0,0.00,3,33.00,5,11.00,55.00,2,22.00,4897045430390
766,0,0.00,1,60.00,1,60.00,60.00,0,0.00,6970212432866
767,0,0.00,60,600.00,67,10.00,670.00,7,70.00,6957258513940
768,0,0.00,1,103.00,1,103.00,103.00,0,0.00,6959540368115
769,0,0.00,155,5890.00,155,38.00,5890.00,0,0.00,6954808612351
770,0,0.00,330,10890.00,330,33.00,10890.00,0,0.00,6954808610319
771,0,0.00,61,2013.00,61,33.00,2013.00,0,0.00,6954808612146
772,0,0.00,241,7953.00,241,33.00,7953.00,0,0.00,6954808612139
773,0,0.00,1,16.00,1,16.00,16.00,0,0.00,6945309351917
774,0,0.00,7,77.00,20,11.00,220.00,13,143.00,6957258516231
784,0,0.00,2,34.00,2,17.00,34.00,0,0.00,6959540371030
785,0,0.00,218,28340.00,218,130.00,28340.00,0,0.00,6934624370680
786,0,0.00,392,12936.00,392,33.00,12936.00,0,0.00,6954808610302
787,0,0.00,2,22.00,2,11.00,22.00,0,0.00,6957258516224
788,0,0.00,24,216.00,28,9.00,252.00,4,36.00,6957258516156
789,0,0.00,0,0.00,1,24.00,24.00,0,0.00,6956432610079
790,0,0.00,0,0.00,3,24.00,72.00,3,72.00,6956432610086
791,0,0.00,0,0.00,6,8.00,48.00,6,48.00,6972698570216
792,0,0.00,1,50.00,2,50.00,100.00,1,50.00,6971194100019
793,0,0.00,25,1525.00,29,61.00,1769.00,4,244.00,6970805096345
794,0,0.00,8,100.00,8,12.50,100.00,0,0.00,6973382093530
795,0,0.00,374,6358.00,374,17.00,6358.00,0,0.00,6930287100107
796,0,0.00,8,552.00,10,69.00,690.00,2,138.00,6924947838899
797,0,0.00,10,250.00,11,25.00,275.00,1,25.00,6905014081288
798,0,0.00,2,22.00,4,11.00,44.00,2,22.00,4897076062850
799,0,0.00,79,2528.00,93,32.00,2976.00,14,448.00,6948431109968
800,0,0.00,12,180.00,16,15.00,240.00,4,60.00,6920732113165
