,amount,categoryName,cost,currPrice,productName,serialNum
485,3.0,副食类,35.0,43.2,西澳坚果燕麦脆450g,6905014301263
486,5.0,副食类,35.0,43.2,西澳水果燕麦脆450g,6905014301270
487,15.0,副食类,12.8,16.0,雅子牛肉意面酱200g,6904555694322
488,29.0,副食类,10.0,12.0,雅子玉米浓汤200g,6904555694346
497,80.0,副食类,16.0,20.5,永和减糖豆浆350g,6931500340706
498,26.0,副食类,16.0,20.5,永和甜豆浆350g,6931500340904
499,44.0,副食类,16.0,20.5,永和无糖豆浆350g,6931500341000
500,7.0,副食类,16.0,19.8,自然派虾片80g,6945309351917
501,7.0,副食类,26.5,33.5,西麦红枣高钙麦片700g,6905014000401
502,45.0,副食类,16.5,21.0,维维维他型豆奶粉460g,6904432800440
503,-2.0,副食类,168.0,198.0,Ds益生菌纤维粉84g,8881300003388
504,4.0,副食类,25.0,28.0,西麦燕麦片1.5kg,6905014081288
505,29.0,副食类,23.0,26.8,南方黑芝麻糊600g,6901333110524
506,17.0,副食类,10.0,12.0,雅子罗宋汤200g,6904555694339
507,4.0,副食类,12.8,16.0,雅子番茄意面肉酱200g,6904555694315
508,21.0,副食类,15.0,19.0,雅子咖喱鸡肉微辣250g,6904555694292
509,11.0,副食类,15.5,19.0,雅子咖喱牛肉中辣250g,6904555694285
510,3.0,副食类,26.5,33.5,西麦核桃高钙燕麦片700g,6905014000548
511,6.0,副食类,15.5,19.0,雅子咖喱牛肉微辣250g,6904555694278
512,25.0,副食类,14.5,18.5,西麦燕麦片700g,6905014000876
513,22.0,副食类,17.0,22.0,维维早餐豆奶粉500g,6904432832038
515,28.0,零食类,15.0,19.5,老爷爷铁板鱿鱼烧烤88g,6975048660827
516,20.0,零食类,11.5,15.0,老扬黄油海盐酥饼干100g,6972508380738
517,1.0,零食类,13.6,17.0,逸生昌小麻花椒盐418g,4710484398970
518,59.0,零食类,12.0,15.0,久久丫鹌鹑蛋130g,6952675390211
519,82.0,零食类,24.0,29.5,老爷爷鲜烤安康鱼片100g,6975048660834
520,17.0,零食类,29.0,36.5,虎标皇菊40g,4897031352422
521,3.0,零食类,22.0,28.0,虎标冬瓜荷叶茶,4897031353603
522,12.0,零食类,22.0,28.0,虎标红豆薏米芡实茶,4897031353597
523,8.0,零食类,29.0,36.5,虎标胎菊70g,4897031352477
524,7.0,零食类,28.0,36.5,虎标玫瑰花100g,4897031352446
525,4.0,零食类,22.0,28.0,虎标胖大海菊花茶,4897031353610
526,7.0,零食类,28.0,36.5,虎标冻干柠檬70g,4897031352385
535,67.0,零食类,8.0,10.5,爱时乐迷你巧克力夹心脆27g,8996001352229
536,5.0,零食类,14.0,18.0,久久丫奥尔良小鸡腿108g,6952675340735
537,1.0,零食类,20.0,25.0,蒲公英根茶100g,6975035340015
538,6.0,零食类,20.0,25.0,金语什锦蛋卷243g,9588552338983
539,22.0,零食类,11.5,15.0,老扬燕麦咸蛋黄饼干100g,6972508380615
540,3.0,零食类,17.0,22.0,维维豆奶加钙500g,6904432813037
541,9.0,零食类,15.0,19.9,爱时乐夹心棒草莓150g,8996001356500
542,13.0,零食类,9.5,12.0,特鲜蔬菜薄饼300g,9555118659530
543,18.0,零食类,9.5,12.0,特浓鲜奶薄饼300g,9555118659523
544,3.0,零食类,12.0,15.5,阿尔发全麦饼干360g,6913405660530
545,54.0,零食类,15.0,19.5,老爷爷铁板鱿鱼香辣88g,6975048660810
546,30.0,零食类,13.0,17.0,乐多趣松露黑巧克力75g,6973968810988
547,47.0,零食类,13.0,17.0,乐多趣覆盆子威化白巧克力100g,6973968810094
548,11.0,零食类,11.5,15.0,老扬无糖咸蛋黄饼干100g,6972508380417
549,35.0,零食类,26.5,34.0,乐多趣威化巧克力220g,6973968810063
550,21.0,零食类,24.0,29.8,伊品奶酥片巧克力228g,6956432610093
551,9.0,零食类,25.0,33.0,可比可巴厘岛火山咖啡20条装,6953042701531
552,20.0,零食类,8.0,10.8,爆肌独角兽荞麦麻酱109.5g,6972933562891
553,20.0,零食类,8.0,10.8,爆肌独角兽荞麦蛋黄味91.5g,6972933562884
554,23.0,零食类,8.5,11.5,爆肌独角兽白芸豆黑咖啡20g,6972933562761
555,66.0,零食类,7.0,9.0,爆肌独角兽美式黑咖啡20g,6972933562051
556,24.0,零食类,15.0,19.5,爆肌独角兽乳清威化蛋白棒可可290g,6972933561467
557,-1.0,零食类,14.0,19.5,爆肌独角兽玉米须茶100g,6972933563706
558,7.0,零食类,25.0,33.0,可比可苏门答腊火山咖啡20条装,6953042701524
559,60.0,零食类,6.0,7.8,潮巴爷小米锅巴麻辣160g1,6972535520893
560,46.0,零食类,6.0,7.8,潮巴爷小米锅巴孜然160g1,6972535520886
561,3.0,零食类,14.5,17.8,克恩滋原味木薯片150g,653314503493
562,4.0,零食类,14.5,17.8,克恩滋黑椒木薯片150g,653314503486
563,26.0,零食类,12.0,15.5,力诚三文鱼肠芝士150g,6941174499631
564,24.0,零食类,12.0,15.5,力诚三文鱼肠原味150g,6941174499617
573,39.0,零食类,10.0,12.5,成央记老椰汁336ml,6972698570100
574,27.0,零食类,9.0,12.5,零蛋宝岛铁蛋五香70g,6941025701999
575,50.0,零食类,9.0,12.5,零蛋鸡蛋鹌鹑蛋70g,6941025701975
576,29.0,零食类,9.0,12.5,零蛋海盐鹌鹑蛋70g,6941025701968
577,18.0,零食类,25.0,33.0,可比可巴厘岛佛洛雷斯咖啡20条装,6953042701548
578,4.0,零食类,8.0,9.9,成央记石榴汁380ml,6972698570216
579,62.0,零食类,9.2,12.5,爆肌独角兽鸡肉干原味50g,6972933565540
580,3.0,零食类,14.0,19.0,爆肌独角兽荞麦火鸡面400g,6972933566226
581,20.0,零食类,7.8,10.5,暴肌独角兽魔芋糯糯芋泥饼160g,6972933566097
582,34.0,零食类,7.8,10.5,暴肌独角兽魔芋糯糯板栗饼160g,6972933566080
583,51.0,零食类,7.8,10.5,暴肌独角兽魔芋糯糯绿豆饼160g,6972933566073
584,34.0,零食类,9.4,13.0,爆肌独角兽燕麦谷物棒坚果80g,6972933566035
585,51.0,零食类,9.2,12.5,爆肌独角兽鸡肉干香辣50g,6972933565557
586,85.0,零食类,56.0,69.9,中敖手撕牛肉200g,6948042400027
587,6.0,零食类,10.2,13.5,清净园椒香蒜酥炒年糕194g,6935036401849
588,13.0,零食类,20.0,25.0,阿尔法木糖醇桃酥黑芝麻420g,6913405663524
589,14.0,零食类,20.0,25.8,阿尔法木糖醇桃酥黎麦420g,6913405663517
590,-1.0,零食类,18.0,22.8,阿尔发杂粮饼干590g,6913405662817
591,3.0,零食类,22.0,28.2,百年传奇无骨凤爪鲜辣100g,6939730799967
592,17.0,零食类,67.0,84.0,中敖风干牛肉250g1,6948042403929
593,14.0,零食类,22.0,27.8,阿尔发营养麦片560g,6913405670553
594,6.0,零食类,10.2,13.5,清净园麻辣香锅炒年糕184g,6935036401832
595,22.0,零食类,16.5,22.5,清净园韩式蛤蜊海带汤450g,6935036401603
596,27.0,零食类,18.8,25.5,清净园韩式辣牛肉汤450g,6935036401597
597,15.0,零食类,17.5,24.0,清净园韩式猪肉泡菜汤450g,6935036401580
598,4.0,零食类,9.4,13.0,清净园甜辣炒年糕190g,6935036401306
599,51.0,零食类,67.0,84.0,中敖风干牛肉250g,6948042400034
600,8.0,零食类,10.0,14.0,立兴冻干榴莲28g,6947705607889
601,7.0,零食类,39.5,49.0,力诚鳕鱼肠原味350g,6941174497026
602,6.0,零食类,10.0,14.0,立兴冻干草莓28g,6947705607896
611,12.0,零食类,10.0,14.0,立兴冻干益生菌酸奶块28g,6947705607919
612,30.0,零食类,8.8,10.8,力诚蟹柳辣味92g,6941174497156
613,27.0,零食类,8.8,10.8,力诚蟹柳原味92g,6941174497149
614,12.0,零食类,39.5,49.0,力诚鳕鱼肠芝士350g,6941174497033
615,28.0,零食类,18.0,22.8,阿尔发无糖豆奶粉500g,6913405670584
616,11.0,零食类,27.5,35.8,立兴冻干综合果片81g,6947705608107
617,4.0,零食类,110.0,138.0,牛奶榛子巧克力威化600g,4014400470055
618,8.0,零食类,12.0,15.6,阿尔发苏打饼干458g,6913405760681
619,14.0,零食类,9.0,12.0,宏亚泰式榴莲椰浆蛋卷140g,4897045427802
620,2.0,零食类,9.0,12.0,宏亚泰式原味椰浆蛋卷140g,4897045427772
621,34.0,零食类,24.0,29.8,伊品奶酥片原味228g,6956432610079
622,57.0,零食类,7.0,8.9,栗栗家板栗仁50g,6975475660254
623,17.0,零食类,14.5,18.5,膳源泽纯西梅80g,6971657870893
624,20.0,零食类,10.8,14.5,蹦乐乐奶龙奶龙芝士薄饼青柠味90g,4897038895854
625,6.0,零食类,15.5,19.8,百年传奇去骨凤爪野山椒120g1,6976488300250
626,18.0,零食类,11.5,15.0,逸生昌五红沙琪玛308g,4897119860825
627,18.0,零食类,17.5,22.0,福财记五香蒸西瓜子380g,6926507299881
628,11.0,零食类,10.8,14.5,蹦乐乐奶龙奶龙芝士薄饼牛奶味90g,4897038895847
629,8.0,零食类,7.0,9.5,蹦乐乐奶龙跳跳棒糖草莓味48g,4897038895816
630,20.0,零食类,7.0,9.5,蹦乐乐奶龙跳跳棒糖原味48g,4897038895809
631,21.0,零食类,14.5,18.5,膳源泽倒蒸甘薯条180g,6971657870343
632,13.0,零食类,14.5,18.5,膳源泽半干金杏110g,6971657870503
633,11.0,零食类,15.5,19.8,百年传奇去骨鸭掌野山椒120g1,6976488300267
634,1.0,零食类,250.5,288.0,永璞无糖咖啡液桶装,4979365122121
635,13.0,零食类,250.5,288.0,永璞榛果无糖咖啡液桶装,4979365122138
636,20.0,零食类,10.5,13.5,代馋板面231g,6974176260541
637,20.0,零食类,15.5,19.5,赛味馆芝士奶棒酸奶45g,4897038894888
638,4.0,零食类,25.0,29.8,永璞无糖咖啡液盒装,4979365122718
639,5.0,零食类,25.0,29.8,永璞代糖榛果盒装,4979365122725
640,2.0,零食类,14.0,18.0,代馋火锅面80g1,6974176260367
649,15.0,零食类,25.0,29.8,永璞可可咖啡液盒装,4979365122732
650,43.0,零食类,46.0,49.0,永璞轻享冻干咖啡粉12颗,6971062128855
651,9.0,零食类,33.0,38.8,永璞黑咖啡醇厚袋装,6971062129289
652,11.0,零食类,78.8,98.5,福财记原色开心果350g,6974432070853
653,29.0,零食类,16.0,20.0,金语松塔165g,9588552305725
654,46.0,零食类,10.0,12.8,脆升升原味薯条100g,6937439914988
655,19.0,零食类,19.0,24.9,金语麦丽素168g,9588552305312
656,11.0,零食类,19.8,25.8,金语冰淇淋综合口味750g,9588552304506
657,1.0,零食类,93.0,115.0,丹麦皇冠曲奇750g,8996001303832
658,63.0,零食类,11.5,15.0,皇冠芝士闲饼干165g,8996001303481
659,17.0,零食类,22.5,29.0,金语金枪鱼肉松130g,9588552302861
660,20.0,零食类,22.5,29.0,金语海苔肉松130g,9588552302854
661,8.0,零食类,10.8,14.5,蹦乐乐奶龙奶龙芝士薄饼草莓味90g,4897038895861
662,6.0,零食类,18.33,23.5,福财记纸皮核桃190g,6974432070938
663,24.0,零食类,6.5,8.3,手工花椒锅巴爆辣158g,6971426300491
664,2.0,零食类,54.91,69.5,福财记手捏夏威夷果360g,6974432070952
665,1.0,零食类,186.0,248.0,福财记多福多财礼盒1.896kg,6974432071393
666,117.0,零食类,6.5,8.3,手工花椒锅巴麻辣158g,6971426300477
667,14.0,零食类,21.5,27.8,喜桂子油栗仁原味158g,6973768111179
668,26.0,零食类,14.5,19.0,蹦乐乐奶龙青梅膏软棒糖96g,4897038896288
669,20.0,零食类,14.5,19.0,蹦乐乐奶龙陈皮膏软棒糖96g,4897038896271
670,35.0,零食类,14.5,19.0,蹦乐乐奶龙秋梨膏软棒糖96g,4897038896264
671,3.0,零食类,11.0,13.8,维度米果蔬菜味228g,4897076062393
672,1.0,零食类,7.5,9.9,福财记吊炉花生158g,6926507201327
673,12.0,零食类,46.0,58.5,山姆农场蜂蜜杏仁250g,8809022200885
674,-3.0,零食类,18.57,23.5,福财记陕北婆姨南瓜子180g,6926507201143
675,14.0,零食类,23.0,29.9,福财记原味葵花籽500g,6926507204342
676,12.0,零食类,23.0,29.9,福财记焦糖葵花籽500g,6926507204182
677,15.0,零食类,9.0,12.0,迪趣黄桃罐头425g,6971791203618
678,5.0,零食类,6.5,9.0,迪趣鲜果捞葡萄酸奶味312g,6971791203595
687,1.0,零食类,6.5,9.0,迪趣鲜果捞什锦酸奶312g,6971791203588
688,19.0,零食类,6.5,9.0,迪趣鲜果捞橘子酸奶312g,6971791203571
689,4.0,零食类,14.63,19.0,金语龟苓膏果冻560g,9588552338389
690,19.0,零食类,47.0,58.8,福财记手剥大花生800g,6926507204991
691,6.0,零食类,37.5,48.0,福财记奶油葡萄干660g,6926507201594
692,8.0,零食类,62.0,78.0,福财记碧根果400g,6926507201884
693,4.0,零食类,6.5,9.0,迪趣鲜果捞黄桃酸奶312g,6971791203557
694,4.0,零食类,33.0,42.0,福财记每日坚果174g,6926507203116
695,3.0,零食类,28.0,35.0,福财每日坚果168g,6926507202300
696,17.0,零食类,22.0,27.5,福财记手剥大瓜子218g,6926507202379
697,79.0,零食类,47.0,58.0,福财记手剥大瓜子900g,6926507202423
698,271.0,零食类,4.5,5.4,福财记每日坚果25g,6926507202836
699,17.0,零食类,12.0,15.6,福财记手剥大瓜子180g,6926507202430
700,21.0,零食类,33.0,38.8,永璞黑咖啡平衡袋装,6971062129296
701,48.0,零食类,15.5,19.5,赛味馆果冻白桃280g,4897038894598
702,7.0,零食类,10.8,14.5,代馋炸酱面230g,6974176260183
703,146.0,零食类,5.3,6.5,老奶奶花生米142g,6922621132783
704,10.0,零食类,10.5,13.5,代馋臊子面205g,6974176260176
705,4.0,零食类,11.0,14.5,代馋袋装油泼面210g,6974176260060
706,52.0,零食类,10.0,12.9,天幕城神氢泉360ml,6971992140019
707,13.0,零食类,15.5,19.5,赛味馆芝士奶棒原味45g,4897038894871
708,16.0,零食类,19.0,24.0,莱家威化卡布奇诺110g,8000380140565
709,13.0,零食类,15.5,19.5,赛味馆果冻葡萄味280g,4897038894604
710,25.0,零食类,18.0,23.8,赛味馆福果日本豆+鱼皮花生280g,4897038890965
711,9.0,零食类,8.5,11.5,赛味馆酵素山楂棒蓝莓味108g,4897038893379
712,16.0,零食类,8.5,11.5,赛味馆酵素山楂棒原味108g,4897038893362
713,8.0,零食类,8.5,11.5,赛味馆小牛山楂棒蓝莓味80g,4897038892761
714,54.0,零食类,8.5,11.5,赛味馆小牛山楂棒原味80g,4897038892754
715,27.0,零食类,12.0,15.0,赛味馆海苔天妇罗咸蛋黄45g,4897038892372
716,14.0,零食类,12.0,15.0,赛味馆海苔天妇罗墨西哥辣味45g,4897038892365
725,6.0,零食类,14.0,17.8,赛味馆海苔卷咸蛋黄100g,4897038892327
726,33.0,零食类,18.0,23.8,赛味馆福果海苔+酱香花生280g,4897038890972
727,1.0,零食类,13.0,16.8,马马妈香辣鸭肠60g,6975287200020
728,24.0,零食类,23.0,29.0,福财核桃仁130g,6926507202591
729,13.0,零食类,12.0,16.0,金语龙虾片柠檬80g,9588552322821
730,9.0,零食类,12.0,16.5,金语益生菌吸吸冻(秋梨枇杷)480g,9588552332912
731,10.0,零食类,26.5,33.5,西麦特浓牛奶营养麦片700g,6905014000081
732,11.0,零食类,25.0,28.0,西麦燕麦片1kg,6905014000890
733,8.0,零食类,12.8,16.5,久久丫甜辣鸭翅142g,6952675329938
734,26.0,零食类,19.0,23.5,久久丫香辣鸭肫136g,6952675329921
735,1.0,零食类,14.5,18.0,金语蛋仔烧原味258g,9588552329110
736,8.0,零食类,14.5,18.0,金语蛋仔烧咸蛋黄258g,9588552329103
737,7.0,零食类,10.5,14.5,金语手工凤凰卷原味156g,9588552333896
738,22.0,零食类,10.0,13.5,金语无糖面包乳酸菌336g,9588552322708
739,31.0,零食类,10.0,13.5,金语无糖面包黄油336g,9588552322692
740,56.0,零食类,26.0,31.8,久久丫鸭舌70g,6952675321123
741,57.0,零食类,22.0,28.2,金语小圆饼干焦糖300g,9588552320360
742,38.0,零食类,64.0,79.0,越南带皮腰果450g,6970480320292
743,31.0,零食类,13.0,16.2,久久鸭脖辣110g,6952675319915
744,10.0,零食类,12.0,15.9,金语乳酸菌无蔗糖苏打饼380g,9588552314338
745,2.0,零食类,12.0,15.9,金语咸蛋无蔗糖苏打饼380g,9588552314123
746,13.0,零食类,19.0,24.5,金语碧根果130g,9588552312266
747,9.0,零食类,9.36,12.0,金语海鲜锅巴180g,9588552335555
748,27.0,零食类,10.5,13.2,久久丫甜辣豆干186g,6952675337735
749,2.0,零食类,14.04,18.0,金语方块酥咸蛋黄188g,9588552337542
750,2.0,零食类,14.04,18.0,金语方块酥海苔188g,9588552337535
751,23.0,零食类,14.04,18.0,金语蝴蝶酥212g,9588552337528
752,73.0,零食类,31.0,39.5,金语烤鳕鱼118g,9588552337498
753,7.0,零食类,11.31,14.5,金语冰淇淋山楂棒198g,9588552337474
754,11.0,零食类,11.31,14.5,金语山楂圈200g,9588552337450
763,24.0,零食类,10.5,14.5,金语手工凤凰卷海苔味156g,9588552333902
764,8.0,零食类,14.04,18.0,金语华夫夹心棒面包肉松338g,9588552335135
765,12.0,零食类,14.04,18.0,金语华夫夹心棒面包乳酪338g,9588552335128
766,9.0,零食类,15.21,19.5,金语低糖燕麦饼干356g,9588552334978
767,16.0,零食类,15.21,19.5,金语低糖绿豆饼干356g,9588552334961
768,15.0,零食类,15.21,19.5,金语低糖黑米饼干356g,9588552334954
769,8.0,零食类,11.0,15.0,金语涂层坚果酸奶块蓝莓味45g,9588552334268
770,-2.0,零食类,11.0,15.0,金语酸奶涂层酸奶块草莓味45g,9588552334251
771,19.0,零食类,11.0,15.0,金语涂层坚果酸奶块榴莲味45g,9588552334244
772,7.0,零食类,11.0,13.8,维度米果蛋黄味228g,4897076062379
773,-1.0,零食类,64.5,78.9,丹麦皇冠曲奇454g罐装,8886001012295
774,6.0,零食类,14.0,17.9,拉面说豚骨叉烧面158g,6970631040130
775,30.0,零食类,14.0,17.9,拉面说金汤肥牛拉面158g,6970631040123
776,15.0,零食类,12.0,16.0,鱼人扇贝鲜香60g,6975840950096
777,34.0,零食类,12.0,16.0,鱼人扇贝麻辣60g,6975840950089
778,59.0,零食类,22.9,31.8,鱼人虾仁鲜香60g,6975840950072
779,6.0,零食类,14.0,17.9,拉面说番茄豚骨面158g,6970631040109
780,26.0,零食类,13.0,16.2,久久鸭脖微辣110g,6952675311315
781,21.0,零食类,23.5,31.8,鱼人虾仁麻辣60g,6975840950065
782,14.0,零食类,24.5,30.0,如约夹笋豆脯卤香270g,6974856040098
783,24.0,零食类,10.8,13.9,台湾米饼芝士320g,4897076061181
784,17.0,零食类,24.5,30.0,如约夹笋豆脯香辣270g,6974856040081
785,9.0,零食类,41.0,49.9,牛奶榛子巧克力威化250g,4014400924268
786,19.0,零食类,10.8,15.0,鱿鱼仔烧烤80g,6975840950034
787,17.0,零食类,10.8,15.0,鱿鱼仔香辣80g,6975840950058
788,19.0,零食类,10.8,15.0,鱿鱼仔原味80g,6975840950041
789,13.0,零食类,19.0,24.0,莱家威化香草味125g,8000380005949
790,34.0,零食类,10.8,13.9,台湾米饼蛋黄320g,4897076061167
791,29.0,零食类,10.0,12.8,脆升升番茄薯条100g,6937439915084
792,8.0,零食类,5.8,7.5,咔啰卡曼咸蛋黄脆皮蛋卷100g,4897082059998
801,10.0,零食类,19.0,24.0,莱家威化榛果125g,8000380005918
802,5.0,零食类,5.8,7.5,咔啰卡曼榴莲脆皮蛋卷100g,4897082059974
803,5.0,零食类,19.0,24.5,金语夏威夷果140g,9588552312259
804,6.0,零食类,19.0,24.0,莱家威化巧克力125g,8000380005963
805,31.0,零食类,10.0,12.8,脆升升烧烤味薯条100g,6937439915145
806,45.0,零食类,10.0,12.8,脆升升蜂蜜薯条100g,6937439915251
807,1.0,零食类,7.0,9.0,脆升升杯装原味薯条50g,6937439920019
808,28.0,零食类,24.0,30.0,南方黑芝麻糊AD钙480g,6901333980196
809,-1.0,零食类,7.0,9.0,脆升升杯装蜂蜜黄油薯条50g,6937439920057
812,31.0,面粉类,31.0,37.0,华龙农庄头道粉5kg,6921555521236
814,9.0,食用油类,64.0,78.0,红井源压榨一级亚麻籽油1.8L,6926650331483
815,7.0,食用油类,159.0,189.0,红井源压榨一级亚麻籽油5L,6926650331469
816,11.0,食用油类,93.0,109.0,多力黄金3益葵花籽油5L,6909931247116
817,20.0,食用油类,84.0,98.0,多力葵花籽油5L,6909931010055
818,16.0,食用油类,84.0,98.0,多力浓香菜籽油5L,6909931264151
819,14.0,食用油类,174.0,219.0,贝蒂斯橄榄油1L,8412253001437
820,6.0,食用油类,70.0,86.0,红井源醇香胡麻油2.5L,6926650313151
823,43.0,副食类,4.6,6.0,阿宽酸辣粉130g,6926410321501
824,35.0,副食类,5.7,7.5,海福盛牛肉面64g,6941541005236
825,41.0,副食类,5.7,7.5,海福盛滕椒牛肉面70g,6941541002655
826,43.0,副食类,4.5,5.9,海福盛排骨菌菇粥38g,6941541002129
827,68.0,副食类,4.5,5.9,海福盛精炖牛肉粥38g,6941541002099
828,44.0,副食类,4.5,5.9,海福盛皮蛋瘦肉粥37g,6941541005175
829,37.0,副食类,15.5,19.5,食人族肥汁米线251g,6971807592699
830,24.0,副食类,4.5,5.9,海福盛家常海鲜粥38g,6941541002068
839,63.0,副食类,5.7,7.5,海福盛番茄鸡蛋面70g,6941541006349
840,30.0,副食类,10.0,12.7,海底捞番茄牛肉粉119g,6971284201244
841,49.0,副食类,24.8,36.5,正林3A瓜子400g,6920509001404
842,153.0,副食类,15.5,22.8,正林3A瓜子250g,6920509001251
843,48.0,副食类,15.5,19.5,食人族笋尖酸辣粉260g,6971807593764
844,29.0,副食类,15.5,19.5,食人族麻酱米线170g,6971807593382
845,86.0,副食类,10.0,12.7,海底捞酸辣牛肚粉136g,6971284201206
846,27.0,副食类,7.0,8.9,海底捞酸辣什锦粉111g,6971284201220
847,7.0,副食类,11.5,16.5,伊利低糖椰子面包块120g,6973559802309
848,11.0,副食类,16.0,20.8,到饭点黑椒牛肉271g,6971885311816
849,11.0,副食类,16.0,20.8,到饭点卤肉饭271g,6971885311830
850,42.0,副食类,8.5,12.5,炉诱花椒锅巴220g,6972779770016
851,65.0,副食类,4.6,6.0,阿宽重庆小面麻辣105g,6926410330954
852,103.0,副食类,8.5,12.5,炉诱黑芝麻锅巴220g,6972779770023
853,76.0,副食类,4.6,6.0,阿宽红油面皮酸辣105g,6926410320214
854,9.0,副食类,16.0,20.8,到饭点梅菜烧肉271g,6971885311892
856,1.0,饮料类,2.3,3.0,名仁苏打水原味375ml,6938309700526
857,7.0,饮料类,5.8,7.0,可口可乐醇正拿铁330ml1,6954767401836
858,358.0,饮料类,5.7,7.7,IF100椰子水350ml,8859015700168
859,13.0,饮料类,5.2,6.2,雀巢无糖咖啡268ml,6917878062952
860,-7.0,饮料类,5.8,7.0,可口可乐焦糖拿铁300ml,6954767401850
861,65.0,饮料类,7.3,8.8,葡萄茉莉轻乳茶400ml,6937003701327
862,247.0,饮料类,7.3,8.8,白桃原味轻乳茶400ml,6937003701341
863,104.0,饮料类,4.0,4.9,山楂树下果汁350ml,6935498308793
864,13.0,饮料类,4.8,5.9,日本达亦多大麦茶600ml,4904910060320
865,62.0,饮料类,5.6,6.9,黄大九朵茉莉无糖黄芽茶500ml,6972537684784
866,63.0,饮料类,3.5,4.5,大瑶荔枝味500ml,6974800840330
867,65.0,饮料类,5.6,6.9,黄大玉米须无糖茶500ml,6972537681233
868,42.0,饮料类,3.5,4.5,大瑶橙汁500ml,6974800840286
877,53.0,饮料类,4.6,5.7,元気燃醇香乌龙茶500ml,6970399920118
878,156.0,饮料类,2.1,2.5,雪碧330ml,6954767430386
879,51.0,饮料类,12.3,14.9,椰树牌椰汁1L,6901347880390
880,165.0,饮料类,6.5,7.5,柠檬蜂蜜水400ml,6973852490005
881,37.0,饮料类,10.0,12.5,唯怡紫标960ml,6901818460878
882,66.0,饮料类,1.8,2.4,百岁山矿泉水348ml,6922255447833
883,59.0,饮料类,5.0,6.0,华洋1982果汁汽水白桃358ml,6973782440347
884,45.0,饮料类,5.0,6.0,华洋1982果汁汽水凤梨358ml,6973782440149
885,14.0,饮料类,5.0,6.0,华洋1982果汁汽水荔枝358ml,6973782440125
886,25.0,饮料类,5.8,7.0,可口可乐浓醇摩卡300ml.,6954767401874
887,9.0,饮料类,4.6,5.7,元気茉莉燃茶500ml,6975176782460
888,1.0,饮料类,4.6,5.7,元気青柑燃茶500ml,6975176782477
889,53.0,饮料类,4.0,4.8,椰树牌椰汁罐装245ml,6957735788861
890,16.0,饮料类,11.5,14.5,荣氏苹果1.5L,6943851102780
891,8.0,饮料类,11.5,14.5,荣氏蓝莓1.5L,6943851102674
892,11.0,饮料类,11.5,14.5,荣氏芒果1.5L,6943851102667
893,75.0,饮料类,5.2,6.2,雀巢美式低糖咖啡268ml,6917878075341
894,4.0,饮料类,4.7,5.7,可漾绿豆水500ml,6972863230259
895,25.0,饮料类,4.3,5.2,脉动雪柚橘子600ml,6902538004052
896,21.0,饮料类,7.0,9.9,乐可芒果椰子饮料290ml,8855044006684
897,92.0,饮料类,4.1,4.8,三得利橘意乌龙茶500ml,6972549661254
898,2.0,饮料类,4.3,5.2,脉动水蜜桃600ml,6902538005141
899,34.0,饮料类,7.0,9.9,乐可原味椰子饮料290ml,8855044004628
900,107.0,饮料类,4.2,5.0,三得利橘皮乌龙茶500ml,6972549660929
901,132.0,饮料类,4.2,5.0,三得利茉莉无糖原味500ml,6972549660905
902,31.0,饮料类,8.1,9.6,好望水望吉利300ml,6971836970444
903,19.0,饮料类,4.3,5.2,脉动青柠味600ml,6902538004045
904,84.0,饮料类,4.2,5.0,三得利茉莉清香微甜500ml,6972549660677
905,987.0,饮料类,6.0,7.5,三得利高浓度无糖乌龙茶350ml,6972549660035
906,7.0,饮料类,4.4,5.4,茶小开烟雨龙井500ml,6974906990588
915,63.0,饮料类,3.8,4.9,三得利无糖乌龙茶500ml.,6972549660097
916,23.0,饮料类,3.9,4.7,康师傅茉莉清茶1L,6944839992065
917,91.0,饮料类,3.8,4.9,三得利低糖乌龙茶500ml.,6972549660134
918,-15.0,饮料类,5.2,6.3,元気纤茶玉米须茶500ml,6970399921092
919,77.0,饮料类,5.0,6.3,电解质水白桃500ml,6970399927247
920,21.0,饮料类,5.0,6.5,雀巢咖啡摩卡268ml,6917878036847
921,-33.0,饮料类,5.0,6.5,雀巢咖啡拿铁268ml,6917878030623
922,51.0,饮料类,5.0,6.5,电解质水西柚500ml,6970399922341
923,53.0,饮料类,5.0,6.5,电解质水荔枝海盐500ml,6970399922365
924,53.0,饮料类,5.0,6.5,电解质水青柠500ml,6970399922518
925,22.0,饮料类,4.2,5.0,元気夏黑葡萄480ml,6970399923096
926,27.0,饮料类,8.1,9.6,好望水望柠檬300ml,6971836970215
927,108.0,饮料类,2.1,2.5,百事可乐,6936571950052
928,64.0,饮料类,6.5,7.9,奈雪青提乌龙500ml,6971196385162
929,192.0,饮料类,3.9,4.7,康师傅蜂蜜柚子1L,6944839956852
930,59.0,饮料类,8.0,9.9,望山楂300ml,6971836970055
931,36.0,饮料类,6.5,7.9,奈雪蜜桃乌龙茶500ml,6971196385070
932,1.0,饮料类,8.0,9.9,望杏福300ml,6971836970086
933,10.0,饮料类,8.0,9.9,望桃花300ml,6971836970123
934,28.0,饮料类,4.0,4.8,东方树叶乌龙茶480ml,6921168558032
935,96.0,饮料类,2.3,2.8,农夫茶π柠檬红茶250ml,6921168595143
936,-1.0,饮料类,6.6,7.2,农夫NFC芒果300ml,6921168593880
