,amount,categoryName,currCost,productName,salePrice,serialNum,unit
2999,0.00,冻货,0.00,特级带鱼1,55.00,00300,公斤
3000,0.00,冻货,0.00,马面鱼1,68.00,00301,公斤
3001,0.00,冻货,0.00,特级大青虾1,70.00,00302,公斤
3002,0.00,冻货,0.00,优益品牛肉卷350克1,40.00,00303,盒
3003,0.00,冻货,0.00,优益品羊肉卷350克1,41.00,00304,盒
3004,0.00,冻货,0.00,特级鲳鱼1,119.00,00305,公斤
