,importAmount,importPrice,postSaleAmount,postSalePrice,preSaleAmount,preSaleCost,preSalePrice,saleAmount,salePrice,serialNum
1555,0.00,0.00,4.00,54.00,5.00,13.50,67.50,1.00,13.50,1008861919350613
1556,-7.00,-84.00,0.00,0.00,7.00,12.00,84.00,0.00,0.00,1008861919350614
1557,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919350615
1558,11.00,132.00,2.00,24.00,15.00,12.00,180.00,24.00,288.00,1008861919350616
1559,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919350803
1560,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919350858
1561,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919350865
1562,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919350872
1563,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919350902
1564,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919350919
1565,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919350933
1566,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919350940
1567,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919350957
1568,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919350964
1569,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919350988
1570,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919350995
1571,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919351107
1572,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919351114
1573,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919351121
1574,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919351145
1575,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919351152
1576,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919351183
1577,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919351190
1578,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919351213
1579,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919351237
1580,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919351244
1581,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919351305
1582,1.00,20.50,0.00,0.00,10.00,20.50,205.00,11.00,225.50,1008861919351329
1583,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919351343
1584,2.00,50.00,0.00,0.00,8.00,25.00,200.00,10.00,250.00,1008861919351350
1585,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919351367
1586,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919352005
1587,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919352012
1588,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919352043
1589,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919352067
1590,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919352074
1591,10.00,120.00,-1.00,-12.00,11.00,12.00,132.00,22.00,264.00,1008861919352081
1592,0.00,0.00,8.00,110.40,9.00,13.80,124.20,1.00,13.80,1008861919352104
1593,-14.00,-175.00,0.00,0.00,16.00,12.50,200.00,2.00,25.00,1008861919352135
1594,5.00,57.50,0.00,0.00,24.00,11.50,276.00,29.00,333.50,1008861919352159
1595,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919352166
1596,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353002
1597,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353026
1598,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353033
1599,-7.00,-81.20,0.00,0.00,7.00,11.60,81.20,0.00,0.00,1008861919353057
1600,-1.00,-16.50,0.00,0.00,14.00,16.50,231.00,13.00,214.50,1008861919353064
1601,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353101
1602,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353200
1603,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353217
1604,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353224
1605,3.00,58.50,0.00,0.00,9.00,19.50,175.50,12.00,234.00,1008861919353231
1606,-1.00,-13.90,0.00,0.00,4.00,13.90,55.60,3.00,41.70,1008861919353248
1607,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353255
1608,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353262
1609,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353309
1610,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353316
1611,-1.00,-8.00,0.00,0.00,12.00,8.00,96.00,11.00,88.00,1008861919353323
1612,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353330
1613,2.00,28.00,1.00,14.00,3.00,14.00,42.00,4.00,56.00,1008861919353347
1614,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353354
1615,7.00,98.00,0.00,0.00,13.00,14.00,182.00,20.00,280.00,1008861919353361
1616,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353378
1617,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353385
1618,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353392
1619,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353408
1620,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353514
1621,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353415
1622,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353422
1623,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353439
1624,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353446
1625,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353453
1626,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353460
1627,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353477
1628,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353484
1629,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353491
1630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353521
1631,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353538
1632,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353545
1633,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353552
1634,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353569
1635,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353576
1636,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353583
1637,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919353590
1638,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919360023
1639,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919360024
1640,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919360025
1641,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919360030
1642,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919361321
1643,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919364142
1644,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919365313
1645,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919366322
1646,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919370111
1647,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919370112
1648,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919370113
1649,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919370114
1650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919370115
1651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919370116
1652,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919370117
1653,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919370118
1654,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919370119
1655,-2.00,-25.00,0.00,0.00,13.00,12.50,162.50,11.00,137.50,1008861919370120
1656,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919370121
1657,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919370122
1658,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919370123
1659,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919370124
1660,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919370125
1661,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1008861919370126
1662,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877500064
1663,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877501382
1664,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877501610
1665,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877502228
1666,-2.00,-24.60,0.00,0.00,2.00,12.30,24.60,0.00,0.00,6924877502488
1667,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877502808
1668,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877503249
1669,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877504161
1670,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877504628
1671,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877504659
1672,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877505038
1673,-3.00,-22.50,0.00,0.00,3.00,7.50,22.50,0.00,0.00,6924877506202
1674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877506226
1675,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877506257
1676,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877507964
1677,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877507971
1678,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877508015
1679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877508053
1680,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877508060
1681,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877508077
1682,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877508220
1683,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877508237
1684,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924877508244
1685,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6937419928400
1686,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6937419928417
1687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6937419930755
1688,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6937419930779
1689,1.00,25.80,0.00,0.00,0.00,0.00,0.00,1.00,25.80,6937419946190
1690,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6937419948408
1691,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6937419950784
1692,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6937419952139
1693,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6937419952504
1694,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6937419952665
1696,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6943052100110
1697,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4891599331288
1698,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4891599332223
1699,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4891599338393
1700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6956367338840
1701,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6928804011203
1702,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6928804010367
1703,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922255451427
1704,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6921168504022
1705,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948127793006
1706,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902083881405
1707,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902083886455
1708,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920202888869
1709,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920202888883
1710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902083893842
1711,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6944839905102
1712,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6944839908189
1713,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6944839912094
1714,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6944839989379
1715,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6944839996360
1716,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6944839998432
1717,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8412253900105
1719,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6953139100018
1721,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940600057
1722,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940600477
1723,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940601719
1724,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940601757
1725,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940601825
1726,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940601993
1727,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940602020
1728,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940602051
1729,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940602365
1730,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940602815
1731,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940602822
1732,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940602976
1733,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603072
1734,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603119
1735,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603249
1736,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603379
1737,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603393
1738,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603416
1739,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603478
1740,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603485
1741,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603546
1742,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603560
1743,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603577
1744,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603683
1745,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603775
1746,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603782
1747,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603799
1748,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603805
1749,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603829
1750,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940604000
1751,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940604024
1752,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940604048
1753,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940604086
1754,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940604376
1756,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6933276200017
1757,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6933276200031
1758,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6933276208013
1759,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6933276208037
1760,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6933276208051
1761,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6933276209034
1762,105.00,2394.00,0.00,0.00,32.00,22.80,729.60,137.00,3123.60,6933276212058
1763,45.00,945.00,-2.00,-42.00,-3.00,21.00,-63.00,44.00,924.00,6933276212119
1764,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6941175400254
1765,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6941175400377
1766,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6941175400384
1767,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6941175400469
1768,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6006
1769,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6007
1771,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,000128
1772,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,000158
1773,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,000188
1774,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100198
1776,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6942632000055
1777,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6942632000529
1778,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6942632000741
1779,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6942632003032
1780,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6942632003049
1781,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6942632003056
1782,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6953831211067
1783,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8858431902330
1784,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6958193912010
1785,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6958193912058
1786,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6958193912300
1787,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6953831219117
1788,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6953831219643
1789,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6971550360170
1790,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6926626900132
1792,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6012
1793,176.00,2816.00,-2.00,-32.00,83.00,16.00,1328.00,261.00,4176.00,6954113701504
1795,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4894251002168
1796,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4894251002175
1797,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4894375002389
1798,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4894375002402
1799,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4894375004390
1800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4894375004406
1801,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4894375005007
1802,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4894375009524
1803,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4894375009531
1804,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4894375009548
1805,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4894375009555
1806,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4713507011764
1807,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4713507011771
1808,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4713507011818
1809,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4713507011870
1810,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4713507011887
1811,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4713507011900
1812,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9002859055553
1813,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9002859055614
1814,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9002859064104
1815,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4712832212945
1816,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4712832212969
1817,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4712134660857
1818,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4712134660819
1819,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4712134660826
1820,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4712134660833
1821,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4712134660840
1823,0.00,0.00,0.00,0.00,1.00,26.50,26.50,1.00,26.50,6905014000081
1824,0.00,0.00,5.00,62.50,9.00,12.50,112.50,4.00,50.00,6957666000667
1825,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6957666000674
1826,0.00,0.00,0.00,0.00,2.00,12.50,25.00,2.00,25.00,6957666000681
1827,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6957666000698
1828,0.00,0.00,25.00,625.00,34.00,25.00,850.00,9.00,225.00,6905014000890
1829,0.00,0.00,5.00,37.50,24.00,7.50,180.00,19.00,142.50,6958770001403
1830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6955231002825
1831,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8000380005918
1832,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8000380005949
1833,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8000380005963
1834,0.00,0.00,16.00,1032.00,16.00,64.50,1032.00,0.00,0.00,8886001012295
1835,0.00,0.00,0.00,0.00,2.00,24.50,49.00,2.00,49.00,6974856040081
1836,0.00,0.00,2.00,49.00,5.00,24.50,122.50,3.00,73.50,6974856040098
1837,0.00,0.00,35.00,490.00,42.00,14.00,588.00,7.00,98.00,6970631040109
1838,0.00,0.00,10.00,140.00,26.00,14.00,364.00,16.00,224.00,6970631040123
1839,0.00,0.00,0.00,0.00,13.00,14.00,182.00,13.00,182.00,6970631040130
1840,0.00,0.00,6.00,64.80,9.00,10.80,97.20,3.00,32.40,4897076061167
1841,0.00,0.00,3.00,32.40,7.00,10.80,75.60,4.00,43.20,4897076061181
1842,0.00,0.00,1.00,11.00,1.00,11.00,11.00,0.00,0.00,4897076062379
1843,0.00,0.00,5.00,55.00,6.00,11.00,66.00,1.00,11.00,4897076062393
1844,0.00,0.00,2.00,22.00,4.00,11.00,44.00,2.00,22.00,4897076062850
1845,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6974432070259
1846,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6946050104883
1847,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6946050104890
1848,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6946050105163
1849,0.00,0.00,17.00,365.50,23.00,21.50,494.50,6.00,129.00,6973768111179
1850,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4891214115514
1851,0.00,0.00,21.00,451.50,29.00,21.50,623.50,8.00,172.00,6973768117188
1852,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6914782121027
1853,0.00,0.00,1.00,46.00,13.00,46.00,598.00,12.00,552.00,6971062128855
1854,0.00,0.00,1.00,5.30,8.00,5.30,42.40,7.00,37.10,6922621132783
1855,0.00,0.00,138.00,1380.00,138.00,10.00,1380.00,0.00,0.00,6971992140019
1856,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6972500140293
1857,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6972500140491
1858,0.00,0.00,0.00,0.00,1.00,19.00,19.00,1.00,19.00,8000380140565
1859,0.00,0.00,0.00,0.00,12.00,15.50,186.00,12.00,186.00,6972500148121
1860,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6972500149814
1861,0.00,0.00,22.00,165.00,26.00,7.50,195.00,4.00,30.00,6972914150314
1862,0.00,0.00,3.00,22.50,4.00,7.50,30.00,1.00,7.50,6972914150321
1863,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6972914150338
1864,0.00,0.00,0.00,0.00,1.00,7.50,7.50,1.00,7.50,6972914150352
1865,0.00,0.00,19.00,129.20,19.00,6.80,129.20,0.00,0.00,6972914150758
1866,0.00,0.00,20.00,136.00,22.00,6.80,149.60,2.00,13.60,6972914150765
1867,0.00,0.00,12.00,81.60,15.00,6.80,102.00,3.00,20.40,6972914150772
1868,0.00,0.00,7.00,47.60,11.00,6.80,74.80,4.00,27.20,6972914150789
1869,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6975287200020
1870,0.00,0.00,26.00,312.00,30.00,12.00,360.00,4.00,48.00,6975287200037
