,importAmount,importPrice,postSaleAmount,postSalePrice,preSaleAmount,preSaleCost,preSalePrice,saleAmount,salePrice,serialNum
915,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6916323936039
916,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6916323937043
917,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6916323942313
918,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6916323943525
919,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6916323963011
920,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6916323963202
921,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6916323963226
923,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8680122600030
924,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8680122600054
925,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8680122600092
926,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6955537611042
927,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6955537611103
929,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9421902726224
930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9421902726231
932,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6927978000242
933,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6927978000457
934,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6927978000655
935,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6927978000808
936,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6927978000822
937,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6927978000907
938,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6927978002093
939,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6945224100010
940,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6945224100027
941,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6945224100065
942,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6945224100089
943,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6945224100119
944,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6945224100218
945,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6941175400414
947,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890022558
948,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890216247
949,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890219088
950,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890221012
951,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890222033
952,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890227656
953,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890230632
954,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890231615
955,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890233855
956,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890234135
957,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890234166
958,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890237846
959,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890237853
960,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890238249
961,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890239338
962,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890240570
963,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890240594
964,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890240662
965,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890241720
966,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890241928
967,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890242000
968,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890242338
969,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890242536
970,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890242550
971,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890242567
972,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890242574
973,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890242628
974,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890242673
975,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890244172
976,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890244219
977,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890244226
978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890244516
979,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890244523
980,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890244547
981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890245049
982,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890246473
983,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890246534
984,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890246770
985,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890247050
986,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890247418
987,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890247999
988,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890249337
989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890251873
990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890252559
991,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890253587
992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890255239
993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902890256298
994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6939930500264
996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6914209018213
997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6914209018374
998,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6914209023392
999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6944247300292
1001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6923644241780
1002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6923644251482
1003,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6923644270766
1004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6923644270773
1005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6923644270957
1006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6923644274238
1007,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6923644275815
1009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5203629121216
1010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5201167203685
1011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5201167205528
1012,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5201167205573
1013,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5201167206358
1014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5201167206402
1015,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5201167206419
1017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,000084
1018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6933182012018
1019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6933182012070
1020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970241186105
1021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970241187225
1022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,693689280081
1023,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6952935401084
1024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6926155418160
1025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6926155418351
1026,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922952701788
1027,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922952730023
1028,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922952730511
1029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867780022
1030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867780084
1031,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867780299
1032,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867780305
1033,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867780541
1034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867781333
1035,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867781357
1036,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6930874900257
1037,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867001226
1038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867007563
1039,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922952730016
1040,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922952730047
1041,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922952730153
1042,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922952730177
1043,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922952730344
1044,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922952730399
1045,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867778340
1046,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867778449
1047,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867779224
1048,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867779279
1049,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867779323
1050,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867779378
1051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867779989
1052,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867780497
1053,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6930874900264
1054,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6932563130105
1055,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6957585212493
1056,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6956087600104
1057,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6956087600128
1058,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6956087600135
1059,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867780428
1060,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867780442
1061,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867781043
1062,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867781074
1063,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909867781166
1064,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970279840017
1065,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970279840048
1066,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6921333990131
1068,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6955859300617
1069,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6955859300648
1070,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603096
1071,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603157
1072,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603164
1073,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931940603522
1075,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,001
1076,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2
1078,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6954747300050
1080,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6927943000017
1081,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6907592000019
1082,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6933282000212
1083,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6927943000260
1084,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233000278
1085,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6918020000280
1086,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6927943000284
1087,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233000285
1088,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6918020000303
1089,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233000315
1090,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6927943000321
1091,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233000322
1092,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233000339
1093,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6918020000600
1094,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6925736000633
1095,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6925736000695
1096,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6918020000716
1097,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6918020000778
1098,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6925736001029
1099,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6907592001092
1100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6907592001184
1101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6907592001269
1102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6907592001375
1103,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6907592001382
1104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6907592001436
1105,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6944341001446
1106,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922824001725
1107,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922824001749
1108,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922824001756
1109,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6907592002006
1110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6907592002082
1111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233002098
1112,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233002104
1113,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233002111
1114,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233002128
1115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233002135
1116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233002142
1117,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4893888002312
1118,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6907592002624
1119,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233003071
1120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233003088
1121,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233003095
1122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922824003163
1123,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233003422
1124,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233004061
1125,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6906303004186
1126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6906303004254
1127,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233004337
1128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6906303004551
1129,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233004689
1130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233004696
1131,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233004818
1132,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233005921
1133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233005952
1134,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233005969
1135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233005976
1136,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233005983
1137,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233005990
1138,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6907592007223
1139,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902007010010
1140,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970302020096
1141,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970302020300
1142,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970302020560
1143,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970302020577
1144,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233026650
1145,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233026711
1146,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6920233026735
1147,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6971239060735
1148,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6971239060773
1149,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6901754071176
1150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902265100263
1151,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6924968100371
1152,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931627102188
1153,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902265107026
1154,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902131110099
1155,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931649110284
1156,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931649110376
1157,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931649110598
1158,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902265111436
1159,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902265111443
1160,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6931649112028
1161,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902265114642
1162,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902131140034
1163,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6901754141008
1164,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970622160021
1165,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970622160052
1166,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970622160106
1167,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970622160113
1168,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970622160342
1169,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970622160380
1170,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970622160441
1171,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6930693165783
1172,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6903290190502
1173,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6930777200089
1174,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6925179200089
1175,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6930777200102
1176,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902265200116
1177,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6930777200195
1178,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6930777200379
1179,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6923063300020
1180,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6923063300044
1181,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909689300088
1182,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6946288300736
1183,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902265301219
1184,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6923063302109
1185,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6946576310034
1186,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6946576310041
1187,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902265310754
1188,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6910160312513
1189,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6910160312537
1190,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6910160312575
1191,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6947174320029
1192,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6947174320036
1193,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6947174330004
1194,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948505400236
1195,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6921929400655
1196,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6917336403303
1197,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6902265410270
1198,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948839422478
1199,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948839422515
1200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948839422522
1201,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948839422539
1202,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970656470011
1203,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970656470035
1204,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970656470059
1205,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970656470073
1206,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970656470158
1207,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6970656470165
1208,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6945327500106
1209,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948637500125
1210,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948637500149
1211,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948637500156
1212,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948637500484
1213,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6945327500564
1214,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948637500682
1215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948637500699
1216,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948637500705
1217,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948637501092
1218,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948637501078
1219,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6948637501108
1220,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6936749501123
1221,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6909689600218
1222,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6930364600353
1223,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6930364600360
1224,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6959096601018
1225,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6959096601032
1226,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6959096601070
1227,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6959096601087
1228,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6959096601179
1229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6959096602015
1230,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6959096602022
1231,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6959096602046
1232,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6959096602053
1233,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6959096602060
1234,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922848602359
1235,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6922848602830
1236,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6959096603036
1237,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6959096603067
